date,vacinas_parcialNovas,localidade,vacinas_completasNovas,vacinas_parcialAcumulados,vacinas_completasAcumulados,vacinas_parcialNovas_100k,vacinas_parcialAcumulados_100k,vacinas_completasNovas_100k,vacinas_completasAcumulados_100k,codigo_reg
2021-04-23,365.0,Campo Mourão,3430.0,50545.0,30295.0,111.42,15429.11,1047.02,9247.7,11
2021-04-24,1515.0,Campo Mourão,810.0,52060.0,31105.0,462.46,15891.57,247.26,9494.96,11
2021-04-25,445.0,Campo Mourão,484.0,52505.0,31589.0,135.84,16027.41,147.74,9642.7,11
2021-04-26,1331.0,Campo Mourão,2143.0,53836.0,33732.0,406.29,16433.71,654.16,10296.86,11
2021-04-27,1127.0,Campo Mourão,885.0,54963.0,34617.0,344.02,16777.73,270.15,10567.01,11
2021-04-28,1364.0,Campo Mourão,183.0,56327.0,34800.0,416.37,17194.1,55.86,10622.87,11
2021-04-29,295.0,Campo Mourão,90.0,56622.0,34890.0,90.05,17284.15,27.47,10650.35,11
2021-04-30,272.0,Campo Mourão,159.0,56894.0,35049.0,83.03,17367.18,48.54,10698.88,11
2021-05-01,2267.0,Campo Mourão,18.0,59161.0,35067.0,692.01,18059.19,5.49,10704.38,11
2021-05-02,858.0,Campo Mourão,3.0,60019.0,35070.0,261.91,18321.1,0.92,10705.29,11
2021-05-03,1282.0,Campo Mourão,232.0,61301.0,35302.0,391.34,18712.43,70.82,10776.11,11
2021-05-04,1465.0,Campo Mourão,90.0,62766.0,35392.0,447.2,19159.63,27.47,10803.58,11
2021-05-05,992.0,Campo Mourão,344.0,63758.0,35736.0,302.81,19462.45,105.01,10908.59,11
2021-05-06,1629.0,Campo Mourão,135.0,65387.0,35871.0,497.26,19959.71,41.21,10949.8,11
2021-05-07,804.0,Campo Mourão,197.0,66191.0,36068.0,245.42,20205.13,60.14,11009.94,11
2021-05-08,279.0,Campo Mourão,0.0,66470.0,36068.0,85.17,20290.3,0.0,11009.94,11
2021-05-09,1.0,Campo Mourão,0.0,66471.0,36068.0,0.31,20290.6,0.0,11009.94,11
2021-05-10,464.0,Campo Mourão,158.0,66935.0,36226.0,141.64,20432.24,48.23,11058.17,11
2021-05-11,503.0,Campo Mourão,29.0,67438.0,36255.0,153.54,20585.78,8.85,11067.02,11
2021-05-12,742.0,Campo Mourão,47.0,68180.0,36302.0,226.5,20812.28,14.35,11081.37,11
2021-05-13,762.0,Campo Mourão,87.0,68942.0,36389.0,232.6,21044.89,26.56,11107.92,11
2021-05-14,660.0,Campo Mourão,44.0,69602.0,36433.0,201.47,21246.36,13.43,11121.35,11
2021-05-15,94.0,Campo Mourão,1.0,69696.0,36434.0,28.69,21275.05,0.31,11121.66,11
2021-05-16,1.0,Campo Mourão,0.0,69697.0,36434.0,0.31,21275.36,0.0,11121.66,11
2021-05-17,749.0,Campo Mourão,465.0,70446.0,36899.0,228.64,21503.99,141.94,11263.6,11
2021-05-18,660.0,Campo Mourão,61.0,71106.0,36960.0,201.47,21705.46,18.62,11282.22,11
2021-05-19,991.0,Campo Mourão,302.0,72097.0,37262.0,302.51,22007.97,92.19,11374.41,11
2021-05-20,816.0,Campo Mourão,125.0,72913.0,37387.0,249.09,22257.06,38.16,11412.57,11
2021-05-21,1282.0,Campo Mourão,226.0,74195.0,37613.0,391.34,22648.39,68.99,11481.55,11
2021-05-22,415.0,Campo Mourão,3.0,74610.0,37616.0,126.68,22775.07,0.92,11482.47,11
2021-05-23,0.0,Campo Mourão,0.0,74610.0,37616.0,0.0,22775.07,0.0,11482.47,11
2021-05-24,811.0,Campo Mourão,496.0,75421.0,38112.0,247.56,23022.63,151.41,11633.88,11
2021-05-25,1781.0,Campo Mourão,486.0,77202.0,38598.0,543.66,23566.29,148.35,11782.23,11
2021-05-26,1394.0,Campo Mourão,541.0,78596.0,39139.0,425.53,23991.82,165.14,11947.37,11
2021-05-27,1911.0,Campo Mourão,106.0,80507.0,39245.0,583.34,24575.16,32.36,11979.73,11
2021-05-28,713.0,Campo Mourão,116.0,81220.0,39361.0,217.65,24792.81,35.41,12015.14,11
2021-05-29,3.0,Campo Mourão,20.0,81223.0,39381.0,0.92,24793.72,6.11,12021.25,11
2021-05-30,1.0,Campo Mourão,0.0,81224.0,39381.0,0.31,24794.03,0.0,12021.25,11
2021-05-31,1017.0,Campo Mourão,138.0,82241.0,39519.0,310.44,25104.47,42.13,12063.37,11
2021-06-01,1788.0,Campo Mourão,118.0,84029.0,39637.0,545.8,25650.27,36.02,12099.39,11
2021-06-02,3877.0,Campo Mourão,290.0,87906.0,39927.0,1183.47,26833.74,88.52,12187.91,11
2021-06-03,498.0,Campo Mourão,0.0,88404.0,39927.0,152.02,26985.76,0.0,12187.91,11
2021-06-04,2606.0,Campo Mourão,26.0,91010.0,39953.0,795.49,27781.25,7.94,12195.85,11
2021-06-05,896.0,Campo Mourão,4.0,91906.0,39957.0,273.51,28054.76,1.22,12197.07,11
2021-06-06,343.0,Campo Mourão,1.0,92249.0,39958.0,104.7,28159.47,0.31,12197.38,11
2021-06-07,4320.0,Campo Mourão,119.0,96569.0,40077.0,1318.7,29478.17,36.33,12233.7,11
2021-06-08,2610.0,Campo Mourão,125.0,99179.0,40202.0,796.72,30274.88,38.16,12271.86,11
2021-06-09,3581.0,Campo Mourão,27.0,102760.0,40229.0,1093.12,31368.0,8.24,12280.1,11
2021-06-10,2277.0,Campo Mourão,19.0,105037.0,40248.0,695.07,32063.07,5.8,12285.9,11
2021-06-11,3613.0,Campo Mourão,42.0,108650.0,40290.0,1102.89,33165.95,12.82,12298.72,11
2021-06-12,1769.0,Campo Mourão,4.0,110419.0,40294.0,540.0,33705.95,1.22,12299.94,11
2021-06-13,619.0,Campo Mourão,1.0,111038.0,40295.0,188.95,33894.9,0.31,12300.25,11
2021-06-14,3060.0,Campo Mourão,25.0,114098.0,40320.0,934.08,34828.98,7.63,12307.88,11
2021-06-15,3449.0,Campo Mourão,27.0,117547.0,40347.0,1052.82,35881.81,8.24,12316.12,11
2021-06-16,4821.0,Campo Mourão,38.0,122368.0,40385.0,1471.63,37353.44,11.6,12327.72,11
2021-06-17,2921.0,Campo Mourão,13.0,125289.0,40398.0,891.65,38245.09,3.97,12331.69,11
2021-06-18,3379.0,Campo Mourão,115.0,128668.0,40513.0,1031.46,39276.55,35.1,12366.79,11
2021-06-19,509.0,Campo Mourão,7.0,129177.0,40520.0,155.37,39431.92,2.14,12368.93,11
2021-06-20,210.0,Campo Mourão,0.0,129387.0,40520.0,64.1,39496.02,0.0,12368.93,11
2021-06-21,2486.0,Campo Mourão,197.0,131873.0,40717.0,758.86,40254.89,60.14,12429.07,11
2021-06-22,1577.0,Campo Mourão,110.0,133450.0,40827.0,481.39,40736.27,33.58,12462.64,11
2021-06-23,743.0,Campo Mourão,185.0,134193.0,41012.0,226.8,40963.08,56.47,12519.12,11
2021-06-24,235.0,Campo Mourão,333.0,134428.0,41345.0,71.73,41034.81,101.65,12620.77,11
2021-06-25,450.0,Campo Mourão,18.0,134878.0,41363.0,137.36,41172.18,5.49,12626.26,11
2021-06-26,2312.0,Campo Mourão,146.0,137190.0,41509.0,705.75,41877.93,44.57,12670.83,11
2021-06-27,449.0,Campo Mourão,205.0,137639.0,41714.0,137.06,42014.99,62.58,12733.41,11
2021-06-28,2780.0,Campo Mourão,1104.0,140419.0,42818.0,848.61,42863.6,337.0,13070.41,11
2021-06-29,1011.0,Campo Mourão,331.0,141430.0,43149.0,308.61,43172.21,101.04,13171.45,11
2021-06-30,922.0,Campo Mourão,228.0,142352.0,43377.0,281.45,43453.65,69.6,13241.04,11
2021-07-01,252.0,Campo Mourão,136.0,142604.0,43513.0,76.92,43530.58,41.51,13282.56,11
2021-07-02,151.0,Campo Mourão,151.0,142755.0,43664.0,46.09,43576.67,46.09,13328.65,11
2021-07-03,3016.0,Campo Mourão,113.0,145771.0,43777.0,920.65,44497.32,34.49,13363.15,11
2021-07-04,959.0,Campo Mourão,0.0,146730.0,43777.0,292.74,44790.06,0.0,13363.15,11
2021-07-05,1957.0,Campo Mourão,738.0,148687.0,44515.0,597.38,45387.44,225.28,13588.42,11
2021-07-06,2333.0,Campo Mourão,880.0,151020.0,45395.0,712.16,46099.6,268.62,13857.05,11
2021-07-07,3009.0,Campo Mourão,1117.0,154029.0,46512.0,918.51,47018.12,340.97,14198.02,11
2021-07-08,1958.0,Campo Mourão,2107.0,155987.0,48619.0,597.69,47615.81,643.17,14841.19,11
2021-07-09,971.0,Campo Mourão,1658.0,156958.0,50277.0,296.4,47912.21,506.11,15347.3,11
2021-07-10,107.0,Campo Mourão,107.0,157065.0,50384.0,32.66,47944.87,32.66,15379.97,11
2021-07-11,0.0,Campo Mourão,0.0,157065.0,50384.0,0.0,47944.87,0.0,15379.97,11
2021-01-18,2.0,Cascavel,0.0,2.0,0.0,0.36,0.36,0.0,0.0,10
2021-01-19,2.0,Cascavel,2.0,4.0,2.0,0.36,0.72,0.36,0.36,10
2021-01-20,1031.0,Cascavel,2.0,1035.0,4.0,186.02,186.74,0.36,0.72,10
2021-01-21,2456.0,Cascavel,5.0,3491.0,9.0,443.13,629.88,0.9,1.62,10
2021-01-22,997.0,Cascavel,1.0,4488.0,10.0,179.89,809.77,0.18,1.8,10
2021-01-23,1022.0,Cascavel,1.0,5510.0,11.0,184.4,994.17,0.18,1.98,10
2021-01-24,1.0,Cascavel,0.0,5511.0,11.0,0.18,994.35,0.0,1.98,10
2021-01-25,653.0,Cascavel,0.0,6164.0,11.0,117.82,1112.17,0.0,1.98,10
2021-01-26,1294.0,Cascavel,6.0,7458.0,17.0,233.48,1345.64,1.08,3.07,10
2021-01-27,479.0,Cascavel,1.0,7937.0,18.0,86.43,1432.07,0.18,3.25,10
2021-01-28,889.0,Cascavel,1.0,8826.0,19.0,160.4,1592.47,0.18,3.43,10
2021-01-29,578.0,Cascavel,1.0,9404.0,20.0,104.29,1696.76,0.18,3.61,10
2021-01-30,0.0,Cascavel,0.0,9404.0,20.0,0.0,1696.76,0.0,3.61,10
2021-01-31,0.0,Cascavel,0.0,9404.0,20.0,0.0,1696.76,0.0,3.61,10
2021-02-01,432.0,Cascavel,1.0,9836.0,21.0,77.95,1774.7,0.18,3.79,10
2021-02-02,160.0,Cascavel,2.0,9996.0,23.0,28.87,1803.57,0.36,4.15,10
2021-02-03,686.0,Cascavel,0.0,10682.0,23.0,123.77,1927.35,0.0,4.15,10
2021-02-04,257.0,Cascavel,0.0,10939.0,23.0,46.37,1973.72,0.0,4.15,10
2021-02-05,159.0,Cascavel,1.0,11098.0,24.0,28.69,2002.41,0.18,4.33,10
2021-02-06,1.0,Cascavel,0.0,11099.0,24.0,0.18,2002.59,0.0,4.33,10
2021-02-07,1.0,Cascavel,0.0,11100.0,24.0,0.18,2002.77,0.0,4.33,10
2021-02-08,317.0,Cascavel,1.0,11417.0,25.0,57.2,2059.96,0.18,4.51,10
2021-02-09,1197.0,Cascavel,0.0,12614.0,25.0,215.97,2275.94,0.0,4.51,10
2021-02-10,956.0,Cascavel,0.0,13570.0,25.0,172.49,2448.43,0.0,4.51,10
2021-02-11,611.0,Cascavel,2.0,14181.0,27.0,110.24,2558.67,0.36,4.87,10
2021-02-12,532.0,Cascavel,11.0,14713.0,38.0,95.99,2654.66,1.98,6.86,10
2021-02-13,0.0,Cascavel,0.0,14713.0,38.0,0.0,2654.66,0.0,6.86,10
2021-02-14,0.0,Cascavel,0.0,14713.0,38.0,0.0,2654.66,0.0,6.86,10
2021-02-15,747.0,Cascavel,1099.0,15460.0,1137.0,134.78,2789.44,198.29,205.15,10
2021-02-16,7.0,Cascavel,26.0,15467.0,1163.0,1.26,2790.7,4.69,209.84,10
2021-02-17,600.0,Cascavel,2023.0,16067.0,3186.0,108.26,2898.96,365.01,574.85,10
2021-02-18,176.0,Cascavel,1430.0,16243.0,4616.0,31.76,2930.72,258.01,832.86,10
2021-02-19,266.0,Cascavel,788.0,16509.0,5404.0,47.99,2978.71,142.18,975.04,10
2021-02-20,2.0,Cascavel,3.0,16511.0,5407.0,0.36,2979.07,0.54,975.58,10
2021-02-21,2.0,Cascavel,2.0,16513.0,5409.0,0.36,2979.43,0.36,975.94,10
2021-02-22,54.0,Cascavel,1092.0,16567.0,6501.0,9.74,2989.18,197.03,1172.97,10
2021-02-23,65.0,Cascavel,278.0,16632.0,6779.0,11.73,3000.9,50.16,1223.13,10
2021-02-24,48.0,Cascavel,129.0,16680.0,6908.0,8.66,3009.56,23.28,1246.41,10
2021-02-25,29.0,Cascavel,77.0,16709.0,6985.0,5.23,3014.8,13.89,1260.3,10
2021-02-26,183.0,Cascavel,80.0,16892.0,7065.0,33.02,3047.82,14.43,1274.73,10
2021-02-27,9.0,Cascavel,1.0,16901.0,7066.0,1.62,3049.44,0.18,1274.92,10
2021-02-28,2.0,Cascavel,2.0,16903.0,7068.0,0.36,3049.8,0.36,1275.28,10
2021-03-01,2455.0,Cascavel,69.0,19358.0,7137.0,442.95,3492.75,12.45,1287.73,10
2021-03-02,1387.0,Cascavel,46.0,20745.0,7183.0,250.26,3743.01,8.3,1296.03,10
2021-03-03,2269.0,Cascavel,32.0,23014.0,7215.0,409.39,4152.41,5.77,1301.8,10
2021-03-04,1756.0,Cascavel,42.0,24770.0,7257.0,316.83,4469.24,7.58,1309.38,10
2021-03-05,1270.0,Cascavel,73.0,26040.0,7330.0,229.15,4698.38,13.17,1322.55,10
2021-03-06,106.0,Cascavel,185.0,26146.0,7515.0,19.13,4717.51,33.38,1355.93,10
2021-03-07,0.0,Cascavel,0.0,26146.0,7515.0,0.0,4717.51,0.0,1355.93,10
2021-03-08,1378.0,Cascavel,609.0,27524.0,8124.0,248.63,4966.14,109.88,1465.81,10
2021-03-09,1379.0,Cascavel,631.0,28903.0,8755.0,248.81,5214.95,113.85,1579.66,10
2021-03-10,994.0,Cascavel,219.0,29897.0,8974.0,179.35,5394.3,39.51,1619.17,10
2021-03-11,830.0,Cascavel,55.0,30727.0,9029.0,149.76,5544.06,9.92,1629.1,10
2021-03-12,1962.0,Cascavel,704.0,32689.0,9733.0,354.0,5898.06,127.02,1756.12,10
2021-03-13,2.0,Cascavel,2.0,32691.0,9735.0,0.36,5898.42,0.36,1756.48,10
2021-03-14,0.0,Cascavel,4.0,32691.0,9739.0,0.0,5898.42,0.72,1757.2,10
2021-03-15,465.0,Cascavel,610.0,33156.0,10349.0,83.9,5982.32,110.06,1867.27,10
2021-03-16,357.0,Cascavel,237.0,33513.0,10586.0,64.41,6046.73,42.76,1910.03,10
2021-03-17,151.0,Cascavel,73.0,33664.0,10659.0,27.24,6073.98,13.17,1923.2,10
2021-03-18,82.0,Cascavel,73.0,33746.0,10732.0,14.8,6088.77,13.17,1936.37,10
2021-03-19,803.0,Cascavel,42.0,34549.0,10774.0,144.88,6233.66,7.58,1943.95,10
2021-03-20,1278.0,Cascavel,5.0,35827.0,10779.0,230.59,6464.25,0.9,1944.85,10
2021-03-21,5.0,Cascavel,3.0,35832.0,10782.0,0.9,6465.15,0.54,1945.39,10
2021-03-22,1785.0,Cascavel,135.0,37617.0,10917.0,322.07,6787.22,24.36,1969.75,10
2021-03-23,2101.0,Cascavel,249.0,39718.0,11166.0,379.08,7166.3,44.93,2014.68,10
2021-03-24,3266.0,Cascavel,70.0,42984.0,11236.0,589.28,7755.58,12.63,2027.31,10
2021-03-25,2782.0,Cascavel,185.0,45766.0,11421.0,501.95,8257.54,33.38,2060.69,10
2021-03-26,1889.0,Cascavel,651.0,47655.0,12072.0,340.83,8598.37,117.46,2178.15,10
2021-03-27,2583.0,Cascavel,11.0,50238.0,12083.0,466.05,9064.42,1.98,2180.13,10
2021-03-28,1426.0,Cascavel,2.0,51664.0,12085.0,257.29,9321.71,0.36,2180.49,10
2021-03-29,2260.0,Cascavel,1094.0,53924.0,13179.0,407.77,9729.48,197.39,2377.88,10
2021-03-30,3527.0,Cascavel,1142.0,57451.0,14321.0,636.37,10365.86,206.05,2583.93,10
2021-03-31,2885.0,Cascavel,318.0,60336.0,14639.0,520.54,10886.4,57.38,2641.31,10
2021-04-01,1569.0,Cascavel,89.0,61905.0,14728.0,283.09,11169.49,16.06,2657.37,10
2021-04-02,1126.0,Cascavel,94.0,63031.0,14822.0,203.16,11372.65,16.96,2674.33,10
2021-04-03,734.0,Cascavel,0.0,63765.0,14822.0,132.44,11505.09,0.0,2674.33,10
2021-04-04,5.0,Cascavel,1.0,63770.0,14823.0,0.9,11505.99,0.18,2674.51,10
2021-04-05,462.0,Cascavel,3241.0,64232.0,18064.0,83.36,11589.35,584.77,3259.28,10
2021-04-06,381.0,Cascavel,1896.0,64613.0,19960.0,68.74,11658.09,342.09,3601.37,10
2021-04-07,213.0,Cascavel,511.0,64826.0,20471.0,38.43,11696.52,92.2,3693.57,10
2021-04-08,86.0,Cascavel,168.0,64912.0,20639.0,15.52,11712.04,30.31,3723.89,10
2021-04-09,2998.0,Cascavel,439.0,67910.0,21078.0,540.93,12252.97,79.21,3803.09,10
2021-04-10,379.0,Cascavel,0.0,68289.0,21078.0,68.38,12321.35,0.0,3803.09,10
2021-04-11,1.0,Cascavel,0.0,68290.0,21078.0,0.18,12321.53,0.0,3803.09,10
2021-04-12,1006.0,Cascavel,741.0,69296.0,21819.0,181.51,12503.04,133.7,3936.79,10
2021-04-13,540.0,Cascavel,731.0,69836.0,22550.0,97.43,12600.48,131.89,4068.69,10
2021-04-14,316.0,Cascavel,1345.0,70152.0,23895.0,57.02,12657.49,242.68,4311.36,10
2021-04-15,243.0,Cascavel,363.0,70395.0,24258.0,43.84,12701.34,65.5,4376.86,10
2021-04-16,87.0,Cascavel,1233.0,70482.0,25491.0,15.7,12717.03,222.47,4599.33,10
2021-04-17,1901.0,Cascavel,982.0,72383.0,26473.0,343.0,13060.03,177.18,4776.51,10
2021-04-18,2429.0,Cascavel,5.0,74812.0,26478.0,438.26,13498.29,0.9,4777.41,10
2021-04-19,3191.0,Cascavel,4099.0,78003.0,30577.0,575.75,14074.04,739.58,5516.99,10
2021-04-20,1568.0,Cascavel,2290.0,79571.0,32867.0,282.91,14356.96,413.18,5930.18,10
2021-04-21,439.0,Cascavel,1498.0,80010.0,34365.0,79.21,14436.17,270.28,6200.46,10
2021-04-22,1251.0,Cascavel,3686.0,81261.0,38051.0,225.72,14661.88,665.06,6865.52,10
2021-04-23,319.0,Cascavel,2693.0,81580.0,40744.0,57.56,14719.44,485.9,7351.42,10
2021-04-24,3.0,Cascavel,1583.0,81583.0,42327.0,0.54,14719.98,285.62,7637.04,10
2021-04-25,2.0,Cascavel,1488.0,81585.0,43815.0,0.36,14720.34,268.48,7905.52,10
2021-04-26,2838.0,Cascavel,5023.0,84423.0,48838.0,512.06,15232.4,906.3,8811.82,10
2021-04-27,3064.0,Cascavel,1866.0,87487.0,50704.0,552.84,15785.24,336.68,9148.5,10
2021-04-28,428.0,Cascavel,1306.0,87915.0,52010.0,77.22,15862.46,235.64,9384.14,10
2021-04-29,839.0,Cascavel,831.0,88754.0,52841.0,151.38,16013.84,149.94,9534.08,10
2021-04-30,365.0,Cascavel,524.0,89119.0,53365.0,65.86,16079.7,94.55,9628.62,10
2021-05-01,216.0,Cascavel,0.0,89335.0,53365.0,38.97,16118.67,0.0,9628.62,10
2021-05-02,1026.0,Cascavel,2.0,90361.0,53367.0,185.12,16303.79,0.36,9628.98,10
2021-05-03,2646.0,Cascavel,653.0,93007.0,54020.0,477.42,16781.21,117.82,9746.8,10
2021-05-04,2586.0,Cascavel,1346.0,95593.0,55366.0,466.59,17247.8,242.86,9989.66,10
2021-05-05,788.0,Cascavel,739.0,96381.0,56105.0,142.18,17389.98,133.34,10123.0,10
2021-05-06,426.0,Cascavel,558.0,96807.0,56663.0,76.86,17466.84,100.68,10223.68,10
2021-05-07,546.0,Cascavel,357.0,97353.0,57020.0,98.51,17565.36,64.41,10288.09,10
2021-05-08,1.0,Cascavel,0.0,97354.0,57020.0,0.18,17565.54,0.0,10288.09,10
2021-05-09,4.0,Cascavel,1.0,97358.0,57021.0,0.72,17566.26,0.18,10288.27,10
2021-05-10,866.0,Cascavel,329.0,98224.0,57350.0,156.25,17722.51,59.36,10347.63,10
2021-05-11,1091.0,Cascavel,172.0,99315.0,57522.0,196.85,17919.36,31.03,10378.67,10
2021-05-12,727.0,Cascavel,74.0,100042.0,57596.0,131.17,18050.53,13.35,10392.02,10
2021-05-13,807.0,Cascavel,161.0,100849.0,57757.0,145.61,18196.14,29.05,10421.07,10
2021-05-14,702.0,Cascavel,212.0,101551.0,57969.0,126.66,18322.8,38.25,10459.32,10
2021-05-15,3281.0,Cascavel,65.0,104832.0,58034.0,591.99,18914.79,11.73,10471.05,10
2021-05-16,8.0,Cascavel,0.0,104840.0,58034.0,1.44,18916.23,0.0,10471.05,10
2021-05-17,994.0,Cascavel,684.0,105834.0,58718.0,179.35,19095.58,123.41,10594.46,10
2021-05-18,2436.0,Cascavel,184.0,108270.0,58902.0,439.53,19535.11,33.2,10627.66,10
2021-05-19,2368.0,Cascavel,60.0,110638.0,58962.0,427.26,19962.36,10.83,10638.49,10
2021-05-20,4679.0,Cascavel,48.0,115317.0,59010.0,844.23,20806.59,8.66,10647.15,10
2021-05-21,2888.0,Cascavel,65.0,118205.0,59075.0,521.08,21327.67,11.73,10658.87,10
2021-05-22,667.0,Cascavel,1.0,118872.0,59076.0,120.35,21448.02,0.18,10659.05,10
2021-05-23,0.0,Cascavel,0.0,118872.0,59076.0,0.0,21448.02,0.0,10659.05,10
2021-05-24,1006.0,Cascavel,1025.0,119878.0,60101.0,181.51,21629.53,184.94,10844.0,10
2021-05-25,1756.0,Cascavel,976.0,121634.0,61077.0,316.83,21946.37,176.1,11020.09,10
2021-05-26,1889.0,Cascavel,750.0,123523.0,61827.0,340.83,22287.2,135.32,11155.42,10
2021-05-27,3826.0,Cascavel,1241.0,127349.0,63068.0,690.32,22977.52,223.91,11379.33,10
2021-05-28,1770.0,Cascavel,736.0,129119.0,63804.0,319.36,23296.88,132.8,11512.13,10
2021-05-29,8.0,Cascavel,0.0,129127.0,63804.0,1.44,23298.32,0.0,11512.13,10
2021-05-30,0.0,Cascavel,0.0,129127.0,63804.0,0.0,23298.32,0.0,11512.13,10
2021-05-31,967.0,Cascavel,137.0,130094.0,63941.0,174.48,23472.8,24.72,11536.84,10
2021-06-01,2161.0,Cascavel,620.0,132255.0,64561.0,389.91,23862.71,111.87,11648.71,10
2021-06-02,1595.0,Cascavel,146.0,133850.0,64707.0,287.79,24150.49,26.34,11675.05,10
2021-06-03,0.0,Cascavel,1.0,133850.0,64708.0,0.0,24150.49,0.18,11675.23,10
2021-06-04,2097.0,Cascavel,130.0,135947.0,64838.0,378.36,24528.85,23.46,11698.69,10
2021-06-05,9.0,Cascavel,0.0,135956.0,64838.0,1.62,24530.48,0.0,11698.69,10
2021-06-06,0.0,Cascavel,0.0,135956.0,64838.0,0.0,24530.48,0.0,11698.69,10
2021-06-07,2530.0,Cascavel,171.0,138486.0,65009.0,456.49,24986.96,30.85,11729.54,10
2021-06-08,3980.0,Cascavel,335.0,142466.0,65344.0,718.11,25705.07,60.44,11789.99,10
2021-06-09,4911.0,Cascavel,99.0,147377.0,65443.0,886.09,26591.16,17.86,11807.85,10
2021-06-10,4422.0,Cascavel,62.0,151799.0,65505.0,797.86,27389.02,11.19,11819.04,10
2021-06-11,5138.0,Cascavel,59.0,156937.0,65564.0,927.05,28316.07,10.65,11829.68,10
2021-06-12,0.0,Cascavel,2.0,156937.0,65566.0,0.0,28316.07,0.36,11830.04,10
2021-06-13,0.0,Cascavel,0.0,156937.0,65566.0,0.0,28316.07,0.0,11830.04,10
2021-06-14,5856.0,Cascavel,83.0,162793.0,65649.0,1056.6,29372.66,14.98,11845.02,10
2021-06-15,7425.0,Cascavel,51.0,170218.0,65700.0,1339.69,30712.35,9.2,11854.22,10
2021-06-16,8809.0,Cascavel,34.0,179027.0,65734.0,1589.4,32301.76,6.13,11860.35,10
2021-06-17,8573.0,Cascavel,38.0,187600.0,65772.0,1546.82,33848.58,6.86,11867.21,10
2021-06-18,7143.0,Cascavel,56.0,194743.0,65828.0,1288.81,35137.39,10.1,11877.32,10
2021-06-19,0.0,Cascavel,0.0,194743.0,65828.0,0.0,35137.39,0.0,11877.32,10
2021-06-20,1.0,Cascavel,0.0,194744.0,65828.0,0.18,35137.57,0.0,11877.32,10
2021-06-21,4763.0,Cascavel,127.0,199507.0,65955.0,859.39,35996.95,22.91,11900.23,10
2021-06-22,7327.0,Cascavel,150.0,206834.0,66105.0,1322.01,37318.96,27.06,11927.29,10
2021-06-23,1765.0,Cascavel,71.0,208599.0,66176.0,318.46,37637.42,12.81,11940.1,10
2021-06-24,1964.0,Cascavel,80.0,210563.0,66256.0,354.36,37991.78,14.43,11954.54,10
2021-06-25,545.0,Cascavel,451.0,211108.0,66707.0,98.33,38090.12,81.37,12035.91,10
2021-06-26,6524.0,Cascavel,1852.0,217632.0,68559.0,1177.12,39267.24,334.16,12370.07,10
2021-06-27,485.0,Cascavel,491.0,218117.0,69050.0,87.51,39354.75,88.59,12458.66,10
2021-06-28,1658.0,Cascavel,1250.0,219775.0,70300.0,299.15,39653.9,225.54,12684.2,10
2021-06-29,2498.0,Cascavel,557.0,222273.0,70857.0,450.71,40104.61,100.5,12784.7,10
2021-06-30,988.0,Cascavel,369.0,223261.0,71226.0,178.26,40282.88,66.58,12851.27,10
2021-07-01,765.0,Cascavel,138.0,224026.0,71364.0,138.03,40420.91,24.9,12876.17,10
2021-07-02,680.0,Cascavel,1945.0,224706.0,73309.0,122.69,40543.6,350.94,13227.11,10
2021-07-03,358.0,Cascavel,88.0,225064.0,73397.0,64.59,40608.19,15.88,13242.99,10
2021-07-04,11.0,Cascavel,10.0,225075.0,73407.0,1.98,40610.18,1.8,13244.79,10
2021-07-05,7314.0,Cascavel,872.0,232389.0,74279.0,1319.66,41929.84,157.33,13402.13,10
2021-07-06,7115.0,Cascavel,703.0,239504.0,74982.0,1283.76,43213.59,126.84,13528.97,10
2021-07-07,7107.0,Cascavel,2608.0,246611.0,77590.0,1282.31,44495.91,470.56,13999.53,10
2021-07-08,3699.0,Cascavel,1142.0,250310.0,78732.0,667.41,45163.32,206.05,14205.58,10
2021-07-09,1715.0,Cascavel,1083.0,252025.0,79815.0,309.44,45472.75,195.41,14400.98,10
2021-07-10,355.0,Cascavel,387.0,252380.0,80202.0,64.05,45536.8,69.83,14470.81,10
2021-07-11,0.0,Cascavel,348.0,252380.0,80550.0,0.0,45536.8,62.79,14533.6,10
2021-01-19,159.0,Cianorte,0.0,159.0,0.0,97.98,97.98,0.0,0.0,13
2021-01-20,477.0,Cianorte,0.0,636.0,0.0,293.95,391.93,0.0,0.0,13
2021-01-21,220.0,Cianorte,0.0,856.0,0.0,135.57,527.51,0.0,0.0,13
2021-01-22,197.0,Cianorte,0.0,1053.0,0.0,121.4,648.91,0.0,0.0,13
2021-01-23,0.0,Cianorte,0.0,1053.0,0.0,0.0,648.91,0.0,0.0,13
2021-01-24,1.0,Cianorte,0.0,1054.0,0.0,0.62,649.52,0.0,0.0,13
2021-01-25,195.0,Cianorte,0.0,1249.0,0.0,120.17,769.69,0.0,0.0,13
2021-01-26,453.0,Cianorte,0.0,1702.0,0.0,279.16,1048.85,0.0,0.0,13
2021-01-27,105.0,Cianorte,0.0,1807.0,0.0,64.71,1113.56,0.0,0.0,13
2021-01-28,372.0,Cianorte,0.0,2179.0,0.0,229.24,1342.8,0.0,0.0,13
2021-01-29,42.0,Cianorte,0.0,2221.0,0.0,25.88,1368.68,0.0,0.0,13
2021-01-30,0.0,Cianorte,0.0,2221.0,0.0,0.0,1368.68,0.0,0.0,13
