date,casosNovos,localidade,obitosNovos,casosAcumulados,obitosAcumulados,casos_100k,casosNovos_100k,obitos_100k,obitosNovos_100k,CFR,codigo_reg
2021-10-05,80.0,Cascavel,5.0,77986.0,1709.0,14070.98,14.43,308.35,0.9,2.19,10
2021-10-06,58.0,Cascavel,8.0,78044.0,1717.0,14081.44,10.46,309.8,1.44,2.2,10
2021-10-07,48.0,Cascavel,2.0,78092.0,1719.0,14090.1,8.66,310.16,0.36,2.2,10
2021-10-08,65.0,Cascavel,2.0,78157.0,1721.0,14101.83,11.73,310.52,0.36,2.2,10
2021-10-09,31.0,Cascavel,5.0,78188.0,1726.0,14107.42,5.59,311.42,0.9,2.21,10
2021-10-10,13.0,Cascavel,2.0,78201.0,1728.0,14109.77,2.35,311.78,0.36,2.21,10
2021-10-11,51.0,Cascavel,3.0,78252.0,1731.0,14118.97,9.2,312.32,0.54,2.21,10
2021-10-12,15.0,Cascavel,1.0,78267.0,1732.0,14121.68,2.71,312.5,0.18,2.21,10
2021-10-13,69.0,Cascavel,6.0,78336.0,1738.0,14134.13,12.45,313.59,1.08,2.22,10
2021-10-14,39.0,Cascavel,2.0,78375.0,1740.0,14141.16,7.04,313.95,0.36,2.22,10
2021-10-15,42.0,Cascavel,1.0,78417.0,1741.0,14148.74,7.58,314.13,0.18,2.22,10
2021-10-16,17.0,Cascavel,1.0,78434.0,1742.0,14151.81,3.07,314.31,0.18,2.22,10
2021-10-17,6.0,Cascavel,3.0,78440.0,1745.0,14152.89,1.08,314.85,0.54,2.22,10
2021-10-18,39.0,Cascavel,1.0,78479.0,1746.0,14159.93,7.04,315.03,0.18,2.22,10
2021-10-19,12.0,Cascavel,6.0,78491.0,1752.0,14162.09,2.17,316.11,1.08,2.23,10
2021-10-20,5.0,Cascavel,0.0,78496.0,1752.0,14163.0,0.9,316.11,0.0,2.23,10
2020-03-26,1.0,Cianorte,0.0,1.0,0.0,0.62,0.62,0.0,0.0,0.0,13
2020-03-27,0.0,Cianorte,0.0,1.0,0.0,0.62,0.0,0.0,0.0,0.0,13
2020-03-28,0.0,Cianorte,0.0,1.0,0.0,0.62,0.0,0.0,0.0,0.0,13
2020-03-29,0.0,Cianorte,0.0,1.0,0.0,0.62,0.0,0.0,0.0,0.0,13
2020-03-30,0.0,Cianorte,0.0,1.0,0.0,0.62,0.0,0.0,0.0,0.0,13
2020-03-31,0.0,Cianorte,0.0,1.0,0.0,0.62,0.0,0.0,0.0,0.0,13
2020-04-01,1.0,Cianorte,0.0,2.0,0.0,1.23,0.62,0.0,0.0,0.0,13
2020-04-02,4.0,Cianorte,0.0,6.0,0.0,3.7,2.46,0.0,0.0,0.0,13
2020-04-03,0.0,Cianorte,2.0,6.0,2.0,3.7,0.0,1.23,1.23,33.33,13
2020-04-04,0.0,Cianorte,0.0,6.0,2.0,3.7,0.0,1.23,0.0,33.33,13
2020-04-05,0.0,Cianorte,0.0,6.0,2.0,3.7,0.0,1.23,0.0,33.33,13
2020-04-06,1.0,Cianorte,0.0,7.0,2.0,4.31,0.62,1.23,0.0,28.57,13
2020-04-07,0.0,Cianorte,1.0,7.0,3.0,4.31,0.0,1.85,0.62,42.86,13
2020-04-08,1.0,Cianorte,0.0,8.0,3.0,4.93,0.62,1.85,0.0,37.5,13
2020-04-09,0.0,Cianorte,0.0,8.0,3.0,4.93,0.0,1.85,0.0,37.5,13
2020-04-10,0.0,Cianorte,0.0,8.0,3.0,4.93,0.0,1.85,0.0,37.5,13
2020-04-11,1.0,Cianorte,0.0,9.0,3.0,5.55,0.62,1.85,0.0,33.33,13
2020-04-12,0.0,Cianorte,0.0,9.0,3.0,5.55,0.0,1.85,0.0,33.33,13
2020-04-13,0.0,Cianorte,0.0,9.0,3.0,5.55,0.0,1.85,0.0,33.33,13
2020-04-14,0.0,Cianorte,0.0,9.0,3.0,5.55,0.0,1.85,0.0,33.33,13
2020-04-15,0.0,Cianorte,0.0,9.0,3.0,5.55,0.0,1.85,0.0,33.33,13
2020-04-16,0.0,Cianorte,0.0,9.0,3.0,5.55,0.0,1.85,0.0,33.33,13
2020-04-17,0.0,Cianorte,0.0,9.0,3.0,5.55,0.0,1.85,0.0,33.33,13
2020-04-18,2.0,Cianorte,0.0,11.0,3.0,6.78,1.23,1.85,0.0,27.27,13
2020-04-19,0.0,Cianorte,0.0,11.0,3.0,6.78,0.0,1.85,0.0,27.27,13
2020-04-20,1.0,Cianorte,0.0,12.0,3.0,7.39,0.62,1.85,0.0,25.0,13
2020-04-21,0.0,Cianorte,0.0,12.0,3.0,7.39,0.0,1.85,0.0,25.0,13
2020-04-22,0.0,Cianorte,0.0,12.0,3.0,7.39,0.0,1.85,0.0,25.0,13
2020-04-23,0.0,Cianorte,0.0,12.0,3.0,7.39,0.0,1.85,0.0,25.0,13
2020-04-24,0.0,Cianorte,0.0,12.0,3.0,7.39,0.0,1.85,0.0,25.0,13
2020-04-25,0.0,Cianorte,0.0,12.0,3.0,7.39,0.0,1.85,0.0,25.0,13
2020-04-26,0.0,Cianorte,0.0,12.0,3.0,7.39,0.0,1.85,0.0,25.0,13
2020-04-27,4.0,Cianorte,0.0,16.0,3.0,9.86,2.46,1.85,0.0,18.75,13
2020-04-28,0.0,Cianorte,0.0,16.0,3.0,9.86,0.0,1.85,0.0,18.75,13
2020-04-29,1.0,Cianorte,0.0,17.0,3.0,10.48,0.62,1.85,0.0,17.65,13
2020-04-30,1.0,Cianorte,0.0,18.0,3.0,11.09,0.62,1.85,0.0,16.67,13
2020-05-01,1.0,Cianorte,0.0,19.0,3.0,11.71,0.62,1.85,0.0,15.79,13
2020-05-02,1.0,Cianorte,0.0,20.0,3.0,12.32,0.62,1.85,0.0,15.0,13
2020-05-03,1.0,Cianorte,0.0,21.0,3.0,12.94,0.62,1.85,0.0,14.29,13
2020-05-04,2.0,Cianorte,0.0,23.0,3.0,14.17,1.23,1.85,0.0,13.04,13
2020-05-05,1.0,Cianorte,0.0,24.0,3.0,14.79,0.62,1.85,0.0,12.5,13
2020-05-06,0.0,Cianorte,0.0,24.0,3.0,14.79,0.0,1.85,0.0,12.5,13
2020-05-07,0.0,Cianorte,0.0,24.0,3.0,14.79,0.0,1.85,0.0,12.5,13
2020-05-08,1.0,Cianorte,0.0,25.0,3.0,15.41,0.62,1.85,0.0,12.0,13
2020-05-09,0.0,Cianorte,0.0,25.0,3.0,15.41,0.0,1.85,0.0,12.0,13
2020-05-10,1.0,Cianorte,0.0,26.0,3.0,16.02,0.62,1.85,0.0,11.54,13
2020-05-11,0.0,Cianorte,0.0,26.0,3.0,16.02,0.0,1.85,0.0,11.54,13
2020-05-12,1.0,Cianorte,0.0,27.0,3.0,16.64,0.62,1.85,0.0,11.11,13
2020-05-13,2.0,Cianorte,0.0,29.0,3.0,17.87,1.23,1.85,0.0,10.34,13
2020-05-14,0.0,Cianorte,0.0,29.0,3.0,17.87,0.0,1.85,0.0,10.34,13
2020-05-15,0.0,Cianorte,0.0,29.0,3.0,17.87,0.0,1.85,0.0,10.34,13
2020-05-16,0.0,Cianorte,0.0,29.0,3.0,17.87,0.0,1.85,0.0,10.34,13
2020-05-17,2.0,Cianorte,0.0,31.0,3.0,19.1,1.23,1.85,0.0,9.68,13
2020-05-18,0.0,Cianorte,0.0,31.0,3.0,19.1,0.0,1.85,0.0,9.68,13
2020-05-19,1.0,Cianorte,0.0,32.0,3.0,19.72,0.62,1.85,0.0,9.38,13
2020-05-20,4.0,Cianorte,0.0,36.0,3.0,22.18,2.46,1.85,0.0,8.33,13
2020-05-21,5.0,Cianorte,0.0,41.0,3.0,25.27,3.08,1.85,0.0,7.32,13
2020-05-22,5.0,Cianorte,0.0,46.0,3.0,28.35,3.08,1.85,0.0,6.52,13
2020-05-23,5.0,Cianorte,1.0,51.0,4.0,31.43,3.08,2.46,0.62,7.84,13
2020-05-24,0.0,Cianorte,0.0,51.0,4.0,31.43,0.0,2.46,0.0,7.84,13
2020-05-25,3.0,Cianorte,0.0,54.0,4.0,33.28,1.85,2.46,0.0,7.41,13
2020-05-26,2.0,Cianorte,0.0,56.0,4.0,34.51,1.23,2.46,0.0,7.14,13
2020-05-27,23.0,Cianorte,0.0,79.0,4.0,48.68,14.17,2.46,0.0,5.06,13
2020-05-28,14.0,Cianorte,0.0,93.0,4.0,57.31,8.63,2.46,0.0,4.3,13
2020-05-29,15.0,Cianorte,0.0,108.0,4.0,66.55,9.24,2.46,0.0,3.7,13
2020-05-30,23.0,Cianorte,0.0,131.0,4.0,80.73,14.17,2.46,0.0,3.05,13
2020-05-31,18.0,Cianorte,0.0,149.0,4.0,91.82,11.09,2.46,0.0,2.68,13
2020-06-01,18.0,Cianorte,0.0,167.0,4.0,102.91,11.09,2.46,0.0,2.4,13
2020-06-02,4.0,Cianorte,1.0,171.0,5.0,105.38,2.46,3.08,0.62,2.92,13
2020-06-03,32.0,Cianorte,1.0,203.0,6.0,125.1,19.72,3.7,0.62,2.96,13
2020-06-04,28.0,Cianorte,0.0,231.0,6.0,142.35,17.25,3.7,0.0,2.6,13
2020-06-05,25.0,Cianorte,0.0,256.0,6.0,157.76,15.41,3.7,0.0,2.34,13
2020-06-06,24.0,Cianorte,0.0,280.0,6.0,172.55,14.79,3.7,0.0,2.14,13
2020-06-07,7.0,Cianorte,0.0,287.0,6.0,176.86,4.31,3.7,0.0,2.09,13
2020-06-08,4.0,Cianorte,1.0,291.0,7.0,179.33,2.46,4.31,0.62,2.41,13
2020-06-09,25.0,Cianorte,1.0,316.0,8.0,194.73,15.41,4.93,0.62,2.53,13
2020-06-10,60.0,Cianorte,0.0,376.0,8.0,231.71,36.97,4.93,0.0,2.13,13
2020-06-11,1.0,Cianorte,0.0,377.0,8.0,232.32,0.62,4.93,0.0,2.12,13
2020-06-12,19.0,Cianorte,0.0,396.0,8.0,244.03,11.71,4.93,0.0,2.02,13
2020-06-13,18.0,Cianorte,0.0,414.0,8.0,255.13,11.09,4.93,0.0,1.93,13
2020-06-14,1.0,Cianorte,0.0,415.0,8.0,255.74,0.62,4.93,0.0,1.93,13
2020-06-15,42.0,Cianorte,0.0,457.0,8.0,281.62,25.88,4.93,0.0,1.75,13
2020-06-16,23.0,Cianorte,1.0,480.0,9.0,295.8,14.17,5.55,0.62,1.88,13
2020-06-17,19.0,Cianorte,0.0,499.0,9.0,307.51,11.71,5.55,0.0,1.8,13
2020-06-18,16.0,Cianorte,0.0,515.0,9.0,317.37,9.86,5.55,0.0,1.75,13
2020-06-19,28.0,Cianorte,0.0,543.0,9.0,334.62,17.25,5.55,0.0,1.66,13
2020-06-20,52.0,Cianorte,0.0,595.0,9.0,366.67,32.04,5.55,0.0,1.51,13
2020-06-21,54.0,Cianorte,0.0,649.0,9.0,399.94,33.28,5.55,0.0,1.39,13
2020-06-22,26.0,Cianorte,0.0,675.0,9.0,415.97,16.02,5.55,0.0,1.33,13
2020-06-23,47.0,Cianorte,1.0,722.0,10.0,444.93,28.96,6.16,0.62,1.39,13
2020-06-24,34.0,Cianorte,1.0,756.0,11.0,465.88,20.95,6.78,0.62,1.46,13
2020-06-25,19.0,Cianorte,1.0,775.0,12.0,477.59,11.71,7.39,0.62,1.55,13
2020-06-26,60.0,Cianorte,1.0,835.0,13.0,514.56,36.97,8.01,0.62,1.56,13
2020-06-27,137.0,Cianorte,0.0,972.0,13.0,598.99,84.43,8.01,0.0,1.34,13
2020-06-28,32.0,Cianorte,0.0,1004.0,13.0,618.71,19.72,8.01,0.0,1.29,13
2020-06-29,41.0,Cianorte,0.0,1045.0,13.0,643.98,25.27,8.01,0.0,1.24,13
2020-06-30,53.0,Cianorte,0.0,1098.0,13.0,676.64,32.66,8.01,0.0,1.18,13
2020-07-01,37.0,Cianorte,0.0,1135.0,13.0,699.44,22.8,8.01,0.0,1.15,13
2020-07-02,42.0,Cianorte,0.0,1177.0,13.0,725.32,25.88,8.01,0.0,1.1,13
2020-07-03,60.0,Cianorte,1.0,1237.0,14.0,762.3,36.97,8.63,0.62,1.13,13
2020-07-04,28.0,Cianorte,0.0,1265.0,14.0,779.55,17.25,8.63,0.0,1.11,13
2020-07-05,33.0,Cianorte,1.0,1298.0,15.0,799.89,20.34,9.24,0.62,1.16,13
2020-07-06,34.0,Cianorte,1.0,1332.0,16.0,820.84,20.95,9.86,0.62,1.2,13
2020-07-07,6.0,Cianorte,0.0,1338.0,16.0,824.54,3.7,9.86,0.0,1.2,13
2020-07-08,38.0,Cianorte,0.0,1376.0,16.0,847.95,23.42,9.86,0.0,1.16,13
2020-07-09,44.0,Cianorte,0.0,1420.0,16.0,875.07,27.11,9.86,0.0,1.13,13
2020-07-10,33.0,Cianorte,1.0,1453.0,17.0,895.4,20.34,10.48,0.62,1.17,13
2020-07-11,15.0,Cianorte,0.0,1468.0,17.0,904.65,9.24,10.48,0.0,1.16,13
2020-07-12,21.0,Cianorte,0.0,1489.0,17.0,917.59,12.94,10.48,0.0,1.14,13
2020-07-13,27.0,Cianorte,0.0,1516.0,17.0,934.23,16.64,10.48,0.0,1.12,13
2020-07-14,42.0,Cianorte,0.0,1558.0,17.0,960.11,25.88,10.48,0.0,1.09,13
2020-07-15,30.0,Cianorte,0.0,1588.0,17.0,978.6,18.49,10.48,0.0,1.07,13
2020-07-16,7.0,Cianorte,0.0,1595.0,17.0,982.91,4.31,10.48,0.0,1.07,13
2020-07-17,25.0,Cianorte,0.0,1620.0,17.0,998.32,15.41,10.48,0.0,1.05,13
2020-07-18,3.0,Cianorte,0.0,1623.0,17.0,1000.17,1.85,10.48,0.0,1.05,13
2020-07-19,41.0,Cianorte,0.0,1664.0,17.0,1025.43,25.27,10.48,0.0,1.02,13
2020-07-20,25.0,Cianorte,0.0,1689.0,17.0,1040.84,15.41,10.48,0.0,1.01,13
2020-07-21,7.0,Cianorte,0.0,1696.0,17.0,1045.15,4.31,10.48,0.0,1.0,13
2020-07-22,15.0,Cianorte,0.0,1711.0,17.0,1054.4,9.24,10.48,0.0,0.99,13
2020-07-23,26.0,Cianorte,1.0,1737.0,18.0,1070.42,16.02,11.09,0.62,1.04,13
2020-07-24,8.0,Cianorte,1.0,1745.0,19.0,1075.35,4.93,11.71,0.62,1.09,13
2020-07-25,21.0,Cianorte,0.0,1766.0,19.0,1088.29,12.94,11.71,0.0,1.08,13
2020-07-26,9.0,Cianorte,0.0,1775.0,19.0,1093.84,5.55,11.71,0.0,1.07,13
2020-07-27,3.0,Cianorte,0.0,1778.0,19.0,1095.68,1.85,11.71,0.0,1.07,13
2020-07-28,15.0,Cianorte,1.0,1793.0,20.0,1104.93,9.24,12.32,0.62,1.12,13
2020-07-29,5.0,Cianorte,0.0,1798.0,20.0,1108.01,3.08,12.32,0.0,1.11,13
2020-07-30,3.0,Cianorte,0.0,1801.0,20.0,1109.86,1.85,12.32,0.0,1.11,13
2020-07-31,20.0,Cianorte,0.0,1821.0,20.0,1122.18,12.32,12.32,0.0,1.1,13
2020-08-01,11.0,Cianorte,0.0,1832.0,20.0,1128.96,6.78,12.32,0.0,1.09,13
2020-08-02,4.0,Cianorte,0.0,1836.0,20.0,1131.43,2.46,12.32,0.0,1.09,13
2020-08-03,18.0,Cianorte,0.0,1854.0,20.0,1142.52,11.09,12.32,0.0,1.08,13
2020-08-04,8.0,Cianorte,1.0,1862.0,21.0,1147.45,4.93,12.94,0.62,1.13,13
2020-08-05,8.0,Cianorte,0.0,1870.0,21.0,1152.38,4.93,12.94,0.0,1.12,13
2020-08-06,6.0,Cianorte,0.0,1876.0,21.0,1156.08,3.7,12.94,0.0,1.12,13
2020-08-07,27.0,Cianorte,1.0,1903.0,22.0,1172.72,16.64,13.56,0.62,1.16,13
2020-08-08,5.0,Cianorte,0.0,1908.0,22.0,1175.8,3.08,13.56,0.0,1.15,13
2020-08-09,7.0,Cianorte,0.0,1915.0,22.0,1180.11,4.31,13.56,0.0,1.15,13
2020-08-10,14.0,Cianorte,0.0,1929.0,22.0,1188.74,8.63,13.56,0.0,1.14,13
2020-08-11,13.0,Cianorte,0.0,1942.0,22.0,1196.75,8.01,13.56,0.0,1.13,13
2020-08-12,14.0,Cianorte,1.0,1956.0,23.0,1205.38,8.63,14.17,0.62,1.18,13
2020-08-13,16.0,Cianorte,0.0,1972.0,23.0,1215.24,9.86,14.17,0.0,1.17,13
2020-08-14,10.0,Cianorte,1.0,1982.0,24.0,1221.4,6.16,14.79,0.62,1.21,13
2020-08-15,4.0,Cianorte,1.0,1986.0,25.0,1223.86,2.46,15.41,0.62,1.26,13
2020-08-16,8.0,Cianorte,0.0,1994.0,25.0,1228.79,4.93,15.41,0.0,1.25,13
2020-08-17,39.0,Cianorte,0.0,2033.0,25.0,1252.83,24.03,15.41,0.0,1.23,13
2020-08-18,0.0,Cianorte,0.0,2033.0,25.0,1252.83,0.0,15.41,0.0,1.23,13
2020-08-19,13.0,Cianorte,0.0,2046.0,25.0,1260.84,8.01,15.41,0.0,1.22,13
2020-08-20,11.0,Cianorte,0.0,2057.0,25.0,1267.62,6.78,15.41,0.0,1.22,13
2020-08-21,11.0,Cianorte,0.0,2068.0,25.0,1274.4,6.78,15.41,0.0,1.21,13
2020-08-22,13.0,Cianorte,0.0,2081.0,25.0,1282.41,8.01,15.41,0.0,1.2,13
2020-08-23,7.0,Cianorte,0.0,2088.0,25.0,1286.72,4.31,15.41,0.0,1.2,13
2020-08-24,3.0,Cianorte,1.0,2091.0,26.0,1288.57,1.85,16.02,0.62,1.24,13
2020-08-25,4.0,Cianorte,0.0,2095.0,26.0,1291.03,2.46,16.02,0.0,1.24,13
2020-08-26,10.0,Cianorte,0.0,2105.0,26.0,1297.2,6.16,16.02,0.0,1.24,13
2020-08-27,19.0,Cianorte,0.0,2124.0,26.0,1308.91,11.71,16.02,0.0,1.22,13
2020-08-28,13.0,Cianorte,0.0,2137.0,26.0,1316.92,8.01,16.02,0.0,1.22,13
2020-08-29,4.0,Cianorte,1.0,2141.0,27.0,1319.38,2.46,16.64,0.62,1.26,13
2020-08-30,11.0,Cianorte,1.0,2152.0,28.0,1326.16,6.78,17.25,0.62,1.3,13
2020-08-31,3.0,Cianorte,0.0,2155.0,28.0,1328.01,1.85,17.25,0.0,1.3,13
2020-09-01,1.0,Cianorte,0.0,2156.0,28.0,1328.63,0.62,17.25,0.0,1.3,13
2020-09-02,15.0,Cianorte,0.0,2171.0,28.0,1337.87,9.24,17.25,0.0,1.29,13
2020-09-03,17.0,Cianorte,0.0,2188.0,28.0,1348.35,10.48,17.25,0.0,1.28,13
2020-09-04,8.0,Cianorte,0.0,2196.0,28.0,1353.28,4.93,17.25,0.0,1.28,13
2020-09-05,12.0,Cianorte,0.0,2208.0,28.0,1360.67,7.39,17.25,0.0,1.27,13
2020-09-06,7.0,Cianorte,0.0,2215.0,28.0,1364.98,4.31,17.25,0.0,1.26,13
2020-09-07,1.0,Cianorte,1.0,2216.0,29.0,1365.6,0.62,17.87,0.62,1.31,13
2020-09-08,1.0,Cianorte,0.0,2217.0,29.0,1366.22,0.62,17.87,0.0,1.31,13
2020-09-09,3.0,Cianorte,0.0,2220.0,29.0,1368.06,1.85,17.87,0.0,1.31,13
2020-09-10,22.0,Cianorte,0.0,2242.0,29.0,1381.62,13.56,17.87,0.0,1.29,13
2020-09-11,0.0,Cianorte,0.0,2242.0,29.0,1381.62,0.0,17.87,0.0,1.29,13
2020-09-12,18.0,Cianorte,0.0,2260.0,29.0,1392.71,11.09,17.87,0.0,1.28,13
2020-09-13,2.0,Cianorte,0.0,2262.0,29.0,1393.95,1.23,17.87,0.0,1.28,13
2020-09-14,3.0,Cianorte,1.0,2265.0,30.0,1395.8,1.85,18.49,0.62,1.32,13
2020-09-15,6.0,Cianorte,0.0,2271.0,30.0,1399.49,3.7,18.49,0.0,1.32,13
2020-09-16,6.0,Cianorte,0.0,2277.0,30.0,1403.19,3.7,18.49,0.0,1.32,13
2020-09-17,4.0,Cianorte,1.0,2281.0,31.0,1405.66,2.46,19.1,0.62,1.36,13
2020-09-18,12.0,Cianorte,0.0,2293.0,31.0,1413.05,7.39,19.1,0.0,1.35,13
2020-09-19,5.0,Cianorte,0.0,2298.0,31.0,1416.13,3.08,19.1,0.0,1.35,13
2020-09-20,1.0,Cianorte,0.0,2299.0,31.0,1416.75,0.62,19.1,0.0,1.35,13
2020-09-21,3.0,Cianorte,0.0,2302.0,31.0,1418.6,1.85,19.1,0.0,1.35,13
2020-09-22,11.0,Cianorte,0.0,2313.0,31.0,1425.38,6.78,19.1,0.0,1.34,13
2020-09-23,4.0,Cianorte,0.0,2317.0,31.0,1427.84,2.46,19.1,0.0,1.34,13
2020-09-24,5.0,Cianorte,0.0,2322.0,31.0,1430.92,3.08,19.1,0.0,1.34,13
2020-09-25,4.0,Cianorte,0.0,2326.0,31.0,1433.39,2.46,19.1,0.0,1.33,13
2020-09-26,6.0,Cianorte,0.0,2332.0,31.0,1437.08,3.7,19.1,0.0,1.33,13
2020-09-27,4.0,Cianorte,0.0,2336.0,31.0,1439.55,2.46,19.1,0.0,1.33,13
2020-09-28,3.0,Cianorte,0.0,2339.0,31.0,1441.4,1.85,19.1,0.0,1.33,13
2020-09-29,6.0,Cianorte,0.0,2345.0,31.0,1445.1,3.7,19.1,0.0,1.32,13
2020-09-30,0.0,Cianorte,0.0,2345.0,31.0,1445.1,0.0,19.1,0.0,1.32,13
2020-10-01,10.0,Cianorte,0.0,2355.0,31.0,1451.26,6.16,19.1,0.0,1.32,13
2020-10-02,2.0,Cianorte,0.0,2357.0,31.0,1452.49,1.23,19.1,0.0,1.32,13
2020-10-03,2.0,Cianorte,0.0,2359.0,31.0,1453.72,1.23,19.1,0.0,1.31,13
2020-10-04,0.0,Cianorte,0.0,2359.0,31.0,1453.72,0.0,19.1,0.0,1.31,13
2020-10-05,3.0,Cianorte,0.0,2362.0,31.0,1455.57,1.85,19.1,0.0,1.31,13
2020-10-06,11.0,Cianorte,0.0,2373.0,31.0,1462.35,6.78,19.1,0.0,1.31,13
2020-10-07,5.0,Cianorte,0.0,2378.0,31.0,1465.43,3.08,19.1,0.0,1.3,13
2020-10-08,18.0,Cianorte,0.0,2396.0,31.0,1476.52,11.09,19.1,0.0,1.29,13
2020-10-09,0.0,Cianorte,0.0,2396.0,31.0,1476.52,0.0,19.1,0.0,1.29,13
2020-10-10,9.0,Cianorte,0.0,2405.0,31.0,1482.07,5.55,19.1,0.0,1.29,13
2020-10-11,2.0,Cianorte,0.0,2407.0,31.0,1483.3,1.23,19.1,0.0,1.29,13
2020-10-12,1.0,Cianorte,0.0,2408.0,31.0,1483.92,0.62,19.1,0.0,1.29,13
2020-10-13,12.0,Cianorte,0.0,2420.0,31.0,1491.31,7.39,19.1,0.0,1.28,13
2020-10-14,5.0,Cianorte,0.0,2425.0,31.0,1494.4,3.08,19.1,0.0,1.28,13
2020-10-15,5.0,Cianorte,0.0,2430.0,31.0,1497.48,3.08,19.1,0.0,1.28,13
2020-10-16,4.0,Cianorte,0.0,2434.0,31.0,1499.94,2.46,19.1,0.0,1.27,13
2020-10-17,4.0,Cianorte,0.0,2438.0,31.0,1502.41,2.46,19.1,0.0,1.27,13
2020-10-18,0.0,Cianorte,1.0,2438.0,32.0,1502.41,0.0,19.72,0.62,1.31,13
2020-10-19,2.0,Cianorte,0.0,2440.0,32.0,1503.64,1.23,19.72,0.0,1.31,13
2020-10-20,1.0,Cianorte,0.0,2441.0,32.0,1504.26,0.62,19.72,0.0,1.31,13
2020-10-21,9.0,Cianorte,0.0,2450.0,32.0,1509.8,5.55,19.72,0.0,1.31,13
2020-10-22,4.0,Cianorte,0.0,2454.0,32.0,1512.27,2.46,19.72,0.0,1.3,13
2020-10-23,5.0,Cianorte,0.0,2459.0,32.0,1515.35,3.08,19.72,0.0,1.3,13
2020-10-24,5.0,Cianorte,0.0,2464.0,32.0,1518.43,3.08,19.72,0.0,1.3,13
2020-10-25,6.0,Cianorte,0.0,2470.0,32.0,1522.13,3.7,19.72,0.0,1.3,13
2020-10-26,3.0,Cianorte,0.0,2473.0,32.0,1523.98,1.85,19.72,0.0,1.29,13
2020-10-27,4.0,Cianorte,0.0,2477.0,32.0,1526.44,2.46,19.72,0.0,1.29,13
2020-10-28,11.0,Cianorte,0.0,2488.0,32.0,1533.22,6.78,19.72,0.0,1.29,13
2020-10-29,10.0,Cianorte,0.0,2498.0,32.0,1539.38,6.16,19.72,0.0,1.28,13
2020-10-30,3.0,Cianorte,0.0,2501.0,32.0,1541.23,1.85,19.72,0.0,1.28,13
2020-10-31,8.0,Cianorte,0.0,2509.0,32.0,1546.16,4.93,19.72,0.0,1.28,13
2020-11-01,2.0,Cianorte,0.0,2511.0,32.0,1547.39,1.23,19.72,0.0,1.27,13
2020-11-02,0.0,Cianorte,0.0,2511.0,32.0,1547.39,0.0,19.72,0.0,1.27,13
