sexo,idade,casosAcumulados,obitosAcumulados,localidade,codigo,casosTotal,obitosTotal
f,55-59,38.0,2.0,Santa Isabel do Ivaí,4123709,816.0,19.0
f,60-64,23.0,0.0,Santa Isabel do Ivaí,4123709,816.0,19.0
f,65-69,12.0,1.0,Santa Isabel do Ivaí,4123709,816.0,19.0
f,70-74,11.0,1.0,Santa Isabel do Ivaí,4123709,816.0,19.0
f,75-79,8.0,2.0,Santa Isabel do Ivaí,4123709,816.0,19.0
f,80+,5.0,0.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,0-4,16.0,0.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,10-14,14.0,0.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,15-19,22.0,0.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,20-24,40.0,0.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,25-29,28.0,0.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,30-34,32.0,0.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,35-39,31.0,1.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,40-44,29.0,1.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,45-49,23.0,0.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,5-9,17.0,0.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,50-54,32.0,1.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,55-59,26.0,1.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,60-64,23.0,1.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,65-69,12.0,2.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,70-74,10.0,1.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,75-79,6.0,2.0,Santa Isabel do Ivaí,4123709,816.0,19.0
m,80+,9.0,1.0,Santa Isabel do Ivaí,4123709,816.0,19.0
f,0-4,5.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,10-14,14.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,15-19,19.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,20-24,49.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,25-29,58.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,30-34,59.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,35-39,39.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,40-44,51.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,45-49,44.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,5-9,12.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,50-54,45.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,55-59,38.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,60-64,31.0,2.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,65-69,21.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,70-74,13.0,1.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,75-79,7.0,2.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,80+,12.0,5.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,0-4,13.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,10-14,11.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,15-19,26.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,20-24,48.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,25-29,40.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,30-34,47.0,1.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,35-39,32.0,1.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,40-44,31.0,1.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,45-49,34.0,1.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,5-9,14.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,50-54,31.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,55-59,30.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,60-64,25.0,2.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,65-69,13.0,0.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,70-74,15.0,4.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,75-79,8.0,1.0,Santa Izabel do Oeste,4123808,944.0,25.0
m,80+,9.0,4.0,Santa Izabel do Oeste,4123808,944.0,25.0
f,0-4,2.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,10-14,1.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,15-19,4.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,20-24,8.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,25-29,12.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,30-34,6.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,35-39,12.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,40-44,10.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,45-49,11.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,5-9,1.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,50-54,11.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,55-59,8.0,1.0,Santa Lúcia,4123824,226.0,7.0
f,60-64,7.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,65-69,4.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,70-74,4.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,75-79,1.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,80+,7.0,4.0,Santa Lúcia,4123824,226.0,7.0
m,0-4,4.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,10-14,5.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,15-19,12.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,20-24,13.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,25-29,12.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,30-34,9.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,35-39,9.0,1.0,Santa Lúcia,4123824,226.0,7.0
m,40-44,4.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,45-49,9.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,5-9,5.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,50-54,9.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,55-59,6.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,60-64,7.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,65-69,2.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,70-74,3.0,1.0,Santa Lúcia,4123824,226.0,7.0
m,75-79,3.0,0.0,Santa Lúcia,4123824,226.0,7.0
m,80+,5.0,0.0,Santa Lúcia,4123824,226.0,7.0
f,0-4,2.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
f,10-14,12.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
f,15-19,25.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
f,20-24,31.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
f,25-29,29.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
f,30-34,38.0,1.0,Santa Maria do Oeste,4123857,677.0,22.0
f,35-39,39.0,1.0,Santa Maria do Oeste,4123857,677.0,22.0
f,40-44,31.0,1.0,Santa Maria do Oeste,4123857,677.0,22.0
f,45-49,20.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
f,5-9,6.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
f,50-54,23.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
f,55-59,18.0,1.0,Santa Maria do Oeste,4123857,677.0,22.0
f,60-64,22.0,1.0,Santa Maria do Oeste,4123857,677.0,22.0
f,65-69,18.0,3.0,Santa Maria do Oeste,4123857,677.0,22.0
f,70-74,5.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
f,75-79,5.0,1.0,Santa Maria do Oeste,4123857,677.0,22.0
f,80+,4.0,1.0,Santa Maria do Oeste,4123857,677.0,22.0
m,0-4,5.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
m,10-14,11.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
m,15-19,26.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
m,20-24,31.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
m,25-29,31.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
m,30-34,24.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
m,35-39,31.0,1.0,Santa Maria do Oeste,4123857,677.0,22.0
m,40-44,35.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
m,45-49,38.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
m,5-9,10.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
m,50-54,22.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
m,55-59,15.0,0.0,Santa Maria do Oeste,4123857,677.0,22.0
m,60-64,19.0,1.0,Santa Maria do Oeste,4123857,677.0,22.0
m,65-69,23.0,3.0,Santa Maria do Oeste,4123857,677.0,22.0
m,70-74,16.0,3.0,Santa Maria do Oeste,4123857,677.0,22.0
m,75-79,6.0,1.0,Santa Maria do Oeste,4123857,677.0,22.0
m,80+,6.0,3.0,Santa Maria do Oeste,4123857,677.0,22.0
f,0-4,6.0,0.0,Santa Mariana,4123907,1017.0,37.0
f,10-14,18.0,0.0,Santa Mariana,4123907,1017.0,37.0
f,15-19,40.0,0.0,Santa Mariana,4123907,1017.0,37.0
f,20-24,39.0,0.0,Santa Mariana,4123907,1017.0,37.0
f,25-29,48.0,0.0,Santa Mariana,4123907,1017.0,37.0
f,30-34,48.0,0.0,Santa Mariana,4123907,1017.0,37.0
f,35-39,49.0,0.0,Santa Mariana,4123907,1017.0,37.0
f,40-44,43.0,1.0,Santa Mariana,4123907,1017.0,37.0
f,45-49,41.0,1.0,Santa Mariana,4123907,1017.0,37.0
f,5-9,10.0,0.0,Santa Mariana,4123907,1017.0,37.0
f,50-54,41.0,0.0,Santa Mariana,4123907,1017.0,37.0
f,55-59,38.0,1.0,Santa Mariana,4123907,1017.0,37.0
f,60-64,28.0,1.0,Santa Mariana,4123907,1017.0,37.0
f,65-69,28.0,5.0,Santa Mariana,4123907,1017.0,37.0
f,70-74,20.0,0.0,Santa Mariana,4123907,1017.0,37.0
f,75-79,12.0,3.0,Santa Mariana,4123907,1017.0,37.0
f,80+,18.0,4.0,Santa Mariana,4123907,1017.0,37.0
m,0-4,14.0,0.0,Santa Mariana,4123907,1017.0,37.0
m,10-14,26.0,0.0,Santa Mariana,4123907,1017.0,37.0
m,15-19,27.0,0.0,Santa Mariana,4123907,1017.0,37.0
m,20-24,37.0,0.0,Santa Mariana,4123907,1017.0,37.0
m,25-29,42.0,0.0,Santa Mariana,4123907,1017.0,37.0
m,30-34,41.0,2.0,Santa Mariana,4123907,1017.0,37.0
m,35-39,40.0,0.0,Santa Mariana,4123907,1017.0,37.0
m,40-44,44.0,0.0,Santa Mariana,4123907,1017.0,37.0
m,45-49,42.0,1.0,Santa Mariana,4123907,1017.0,37.0
m,5-9,11.0,0.0,Santa Mariana,4123907,1017.0,37.0
m,50-54,34.0,0.0,Santa Mariana,4123907,1017.0,37.0
m,55-59,37.0,1.0,Santa Mariana,4123907,1017.0,37.0
m,60-64,31.0,4.0,Santa Mariana,4123907,1017.0,37.0
m,65-69,29.0,3.0,Santa Mariana,4123907,1017.0,37.0
m,70-74,12.0,3.0,Santa Mariana,4123907,1017.0,37.0
m,75-79,10.0,2.0,Santa Mariana,4123907,1017.0,37.0
m,80+,13.0,5.0,Santa Mariana,4123907,1017.0,37.0
f,0-4,1.0,0.0,Santa Mônica,4123956,240.0,5.0
f,10-14,5.0,0.0,Santa Mônica,4123956,240.0,5.0
f,15-19,5.0,0.0,Santa Mônica,4123956,240.0,5.0
f,20-24,5.0,0.0,Santa Mônica,4123956,240.0,5.0
f,25-29,11.0,0.0,Santa Mônica,4123956,240.0,5.0
f,30-34,19.0,0.0,Santa Mônica,4123956,240.0,5.0
f,35-39,7.0,0.0,Santa Mônica,4123956,240.0,5.0
f,40-44,20.0,0.0,Santa Mônica,4123956,240.0,5.0
f,45-49,13.0,0.0,Santa Mônica,4123956,240.0,5.0
f,5-9,4.0,0.0,Santa Mônica,4123956,240.0,5.0
f,50-54,10.0,0.0,Santa Mônica,4123956,240.0,5.0
f,55-59,8.0,0.0,Santa Mônica,4123956,240.0,5.0
f,60-64,10.0,1.0,Santa Mônica,4123956,240.0,5.0
f,65-69,3.0,0.0,Santa Mônica,4123956,240.0,5.0
f,70-74,1.0,0.0,Santa Mônica,4123956,240.0,5.0
f,75-79,3.0,0.0,Santa Mônica,4123956,240.0,5.0
f,80+,2.0,0.0,Santa Mônica,4123956,240.0,5.0
m,0-4,1.0,0.0,Santa Mônica,4123956,240.0,5.0
m,10-14,6.0,0.0,Santa Mônica,4123956,240.0,5.0
m,15-19,7.0,0.0,Santa Mônica,4123956,240.0,5.0
m,20-24,12.0,0.0,Santa Mônica,4123956,240.0,5.0
m,25-29,10.0,0.0,Santa Mônica,4123956,240.0,5.0
m,30-34,13.0,0.0,Santa Mônica,4123956,240.0,5.0
m,35-39,13.0,0.0,Santa Mônica,4123956,240.0,5.0
m,40-44,7.0,0.0,Santa Mônica,4123956,240.0,5.0
m,45-49,10.0,0.0,Santa Mônica,4123956,240.0,5.0
m,5-9,2.0,0.0,Santa Mônica,4123956,240.0,5.0
m,50-54,7.0,0.0,Santa Mônica,4123956,240.0,5.0
m,55-59,8.0,0.0,Santa Mônica,4123956,240.0,5.0
m,60-64,5.0,1.0,Santa Mônica,4123956,240.0,5.0
m,65-69,7.0,1.0,Santa Mônica,4123956,240.0,5.0
m,70-74,4.0,1.0,Santa Mônica,4123956,240.0,5.0
m,80+,1.0,1.0,Santa Mônica,4123956,240.0,5.0
f,0-4,8.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,10-14,8.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,15-19,32.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,20-24,62.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,25-29,65.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,30-34,61.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,35-39,66.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,40-44,63.0,1.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,45-49,46.0,1.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,5-9,5.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,50-54,48.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,55-59,30.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,60-64,26.0,1.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,65-69,15.0,2.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,70-74,5.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,75-79,4.0,1.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,80+,6.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,0-4,8.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,10-14,12.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,15-19,26.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,20-24,45.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,25-29,59.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,30-34,54.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,35-39,48.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,40-44,34.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,45-49,53.0,2.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,5-9,7.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,50-54,45.0,2.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,55-59,25.0,1.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,60-64,23.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,65-69,18.0,1.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,70-74,10.0,0.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,75-79,10.0,1.0,Santa Tereza do Oeste,4124020,1036.0,19.0
m,80+,9.0,6.0,Santa Tereza do Oeste,4124020,1036.0,19.0
f,0-4,19.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,10-14,32.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,15-19,70.0,1.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,20-24,120.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,25-29,137.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,30-34,173.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,35-39,172.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,40-44,143.0,3.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,45-49,129.0,1.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,5-9,15.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,50-54,139.0,3.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,55-59,96.0,2.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,60-64,67.0,9.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,65-69,44.0,4.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,70-74,33.0,3.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,75-79,25.0,2.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,80+,31.0,10.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,0-4,16.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,10-14,28.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,15-19,59.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,20-24,101.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,25-29,102.0,1.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,30-34,120.0,2.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,35-39,154.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,40-44,136.0,3.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,45-49,106.0,2.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,5-9,14.0,0.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,50-54,90.0,3.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,55-59,91.0,6.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,60-64,57.0,3.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,65-69,41.0,6.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,70-74,39.0,8.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,75-79,22.0,4.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
m,80+,19.0,6.0,Santa Terezinha de Itaipu,4124053,2640.0,82.0
f,0-4,9.0,0.0,Santana do Itararé,4124004,701.0,18.0
f,10-14,21.0,0.0,Santana do Itararé,4124004,701.0,18.0
f,15-19,17.0,0.0,Santana do Itararé,4124004,701.0,18.0
f,20-24,53.0,0.0,Santana do Itararé,4124004,701.0,18.0
f,25-29,38.0,0.0,Santana do Itararé,4124004,701.0,18.0
f,30-34,32.0,0.0,Santana do Itararé,4124004,701.0,18.0
f,35-39,42.0,0.0,Santana do Itararé,4124004,701.0,18.0
f,40-44,36.0,1.0,Santana do Itararé,4124004,701.0,18.0
f,45-49,40.0,1.0,Santana do Itararé,4124004,701.0,18.0
f,5-9,9.0,0.0,Santana do Itararé,4124004,701.0,18.0
f,50-54,22.0,0.0,Santana do Itararé,4124004,701.0,18.0
f,55-59,25.0,1.0,Santana do Itararé,4124004,701.0,18.0
f,60-64,18.0,2.0,Santana do Itararé,4124004,701.0,18.0
f,65-69,14.0,0.0,Santana do Itararé,4124004,701.0,18.0
f,70-74,11.0,1.0,Santana do Itararé,4124004,701.0,18.0
f,75-79,9.0,0.0,Santana do Itararé,4124004,701.0,18.0
f,80+,13.0,4.0,Santana do Itararé,4124004,701.0,18.0
m,0-4,9.0,0.0,Santana do Itararé,4124004,701.0,18.0
m,10-14,9.0,0.0,Santana do Itararé,4124004,701.0,18.0
m,15-19,15.0,0.0,Santana do Itararé,4124004,701.0,18.0
m,20-24,29.0,0.0,Santana do Itararé,4124004,701.0,18.0
m,25-29,31.0,0.0,Santana do Itararé,4124004,701.0,18.0
m,30-34,19.0,0.0,Santana do Itararé,4124004,701.0,18.0
m,35-39,26.0,0.0,Santana do Itararé,4124004,701.0,18.0
m,40-44,27.0,0.0,Santana do Itararé,4124004,701.0,18.0
m,45-49,27.0,0.0,Santana do Itararé,4124004,701.0,18.0
m,5-9,11.0,0.0,Santana do Itararé,4124004,701.0,18.0
m,50-54,16.0,0.0,Santana do Itararé,4124004,701.0,18.0
m,55-59,18.0,1.0,Santana do Itararé,4124004,701.0,18.0
m,60-64,23.0,1.0,Santana do Itararé,4124004,701.0,18.0
m,65-69,9.0,1.0,Santana do Itararé,4124004,701.0,18.0
m,70-74,14.0,2.0,Santana do Itararé,4124004,701.0,18.0
m,75-79,5.0,3.0,Santana do Itararé,4124004,701.0,18.0
m,80+,4.0,0.0,Santana do Itararé,4124004,701.0,18.0
f,0-4,76.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,10-14,78.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,15-19,129.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,20-24,237.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,25-29,226.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,30-34,231.0,1.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,35-39,242.0,1.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,40-44,213.0,1.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,45-49,179.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,5-9,46.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,50-54,191.0,5.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,55-59,144.0,2.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,60-64,117.0,5.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,65-69,87.0,6.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,70-74,41.0,5.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,75-79,31.0,2.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,80+,36.0,14.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,0-4,68.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,10-14,62.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,15-19,120.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,20-24,205.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,25-29,215.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,30-34,220.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,35-39,216.0,1.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,40-44,184.0,3.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,45-49,180.0,6.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,5-9,67.0,0.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,50-54,168.0,4.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,55-59,159.0,10.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,60-64,88.0,7.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,65-69,75.0,8.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,70-74,38.0,3.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,75-79,34.0,7.0,Santo Antônio da Platina,4124103,4431.0,98.0
m,80+,28.0,7.0,Santo Antônio da Platina,4124103,4431.0,98.0
f,10-14,1.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,15-19,4.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,20-24,5.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,25-29,5.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,30-34,10.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,35-39,14.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,40-44,7.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,45-49,5.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,50-54,14.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,55-59,13.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,60-64,2.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,65-69,5.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,70-74,3.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,75-79,2.0,1.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,80+,3.0,1.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,0-4,3.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,10-14,1.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,15-19,2.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,20-24,6.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,25-29,2.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,30-34,5.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,35-39,5.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,40-44,8.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,45-49,8.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,5-9,1.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,50-54,6.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,55-59,16.0,1.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,60-64,6.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,65-69,1.0,0.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,70-74,1.0,1.0,Santo Antônio do Caiuá,4124202,168.0,7.0
m,80+,4.0,3.0,Santo Antônio do Caiuá,4124202,168.0,7.0
f,0-4,3.0,0.0,Santo Antônio do Paraíso,4124301,252.0,3.0
f,10-14,4.0,0.0,Santo Antônio do Paraíso,4124301,252.0,3.0
f,15-19,10.0,0.0,Santo Antônio do Paraíso,4124301,252.0,3.0
f,20-24,9.0,0.0,Santo Antônio do Paraíso,4124301,252.0,3.0
f,25-29,9.0,0.0,Santo Antônio do Paraíso,4124301,252.0,3.0
f,30-34,9.0,0.0,Santo Antônio do Paraíso,4124301,252.0,3.0
f,35-39,15.0,0.0,Santo Antônio do Paraíso,4124301,252.0,3.0
f,40-44,12.0,0.0,Santo Antônio do Paraíso,4124301,252.0,3.0
f,45-49,4.0,0.0,Santo Antônio do Paraíso,4124301,252.0,3.0
