date,casosNovos,idade,obitosNovos,casosAcumulados,obitosAcumulados,localidade,CFR
2021-03-28,246,45-49,4.0,74203,167.0,Paraná,0.23
2021-03-29,295,45-49,5.0,74498,172.0,Paraná,0.23
2021-03-30,258,45-49,2.0,74756,174.0,Paraná,0.23
2021-03-31,384,45-49,2.0,75140,176.0,Paraná,0.23
2021-04-01,361,45-49,1.0,75501,177.0,Paraná,0.23
2021-04-02,193,45-49,2.0,75694,179.0,Paraná,0.24
2021-04-03,230,45-49,0.0,75924,179.0,Paraná,0.24
2021-04-04,89,45-49,1.0,76013,180.0,Paraná,0.24
2021-04-05,271,45-49,0.0,76284,180.0,Paraná,0.24
2021-04-06,212,45-49,1.0,76496,181.0,Paraná,0.24
2021-04-07,338,45-49,1.0,76834,182.0,Paraná,0.24
2021-04-08,321,45-49,0.0,77155,182.0,Paraná,0.24
2021-04-09,334,45-49,0.0,77489,182.0,Paraná,0.23
2021-04-10,206,45-49,1.0,77695,183.0,Paraná,0.24
2021-04-11,161,45-49,1.0,77856,184.0,Paraná,0.24
2021-04-12,289,45-49,2.0,78145,186.0,Paraná,0.24
2021-04-13,234,45-49,2.0,78379,188.0,Paraná,0.24
2021-04-14,307,45-49,2.0,78686,190.0,Paraná,0.24
2021-04-15,313,45-49,2.0,78999,192.0,Paraná,0.24
2021-04-16,277,45-49,2.0,79276,194.0,Paraná,0.24
2021-04-17,231,45-49,2.0,79507,196.0,Paraná,0.25
2021-04-18,148,45-49,2.0,79655,198.0,Paraná,0.25
2021-04-19,277,45-49,0.0,79932,198.0,Paraná,0.25
2021-04-20,274,45-49,1.0,80206,199.0,Paraná,0.25
2021-04-21,247,45-49,4.0,80453,203.0,Paraná,0.25
2021-04-22,274,45-49,1.0,80727,204.0,Paraná,0.25
2021-04-23,321,45-49,1.0,81048,205.0,Paraná,0.25
2021-04-24,198,45-49,2.0,81246,207.0,Paraná,0.25
2021-04-25,216,45-49,0.0,81462,207.0,Paraná,0.25
2021-04-26,303,45-49,1.0,81765,208.0,Paraná,0.25
2021-04-27,299,45-49,1.0,82064,209.0,Paraná,0.25
2021-04-28,367,45-49,0.0,82431,209.0,Paraná,0.25
2021-04-29,352,45-49,1.0,82783,210.0,Paraná,0.25
2021-04-30,364,45-49,1.0,83147,211.0,Paraná,0.25
2021-05-01,226,45-49,1.0,83373,212.0,Paraná,0.25
2021-05-02,182,45-49,2.0,83555,214.0,Paraná,0.26
2021-05-03,385,45-49,1.0,83940,215.0,Paraná,0.26
2021-05-04,384,45-49,1.0,84324,216.0,Paraná,0.26
2021-05-05,473,45-49,1.0,84797,217.0,Paraná,0.26
2021-05-06,474,45-49,2.0,85271,219.0,Paraná,0.26
2021-05-07,435,45-49,2.0,85706,221.0,Paraná,0.26
2021-05-08,309,45-49,1.0,86015,222.0,Paraná,0.26
2021-05-09,274,45-49,0.0,86289,222.0,Paraná,0.26
2021-05-10,461,45-49,3.0,86750,225.0,Paraná,0.26
2021-05-11,462,45-49,2.0,87212,227.0,Paraná,0.26
2021-05-12,507,45-49,1.0,87719,228.0,Paraná,0.26
2021-05-13,531,45-49,3.0,88250,231.0,Paraná,0.26
2021-05-14,572,45-49,1.0,88822,232.0,Paraná,0.26
2021-05-15,397,45-49,3.0,89219,235.0,Paraná,0.26
2021-05-16,290,45-49,3.0,89509,238.0,Paraná,0.27
2021-05-17,570,45-49,0.0,90079,238.0,Paraná,0.26
2021-05-18,480,45-49,1.0,90559,239.0,Paraná,0.26
2021-05-19,652,45-49,1.0,91211,240.0,Paraná,0.26
2021-05-20,576,45-49,4.0,91787,244.0,Paraná,0.27
2021-05-21,451,45-49,3.0,92238,247.0,Paraná,0.27
2021-05-22,335,45-49,3.0,92573,250.0,Paraná,0.27
2021-05-23,235,45-49,1.0,92808,251.0,Paraná,0.27
2021-05-24,359,45-49,2.0,93167,253.0,Paraná,0.27
2021-05-25,362,45-49,0.0,93529,253.0,Paraná,0.27
2021-05-26,365,45-49,2.0,93894,255.0,Paraná,0.27
2021-05-27,488,45-49,3.0,94382,258.0,Paraná,0.27
2021-05-28,384,45-49,0.0,94766,258.0,Paraná,0.27
2021-05-29,271,45-49,1.0,95037,259.0,Paraná,0.27
2021-05-30,261,45-49,1.0,95298,260.0,Paraná,0.27
2021-05-31,352,45-49,3.0,95650,263.0,Paraná,0.27
2021-06-01,248,45-49,0.0,95898,263.0,Paraná,0.27
2021-06-02,274,45-49,0.0,96172,263.0,Paraná,0.27
2021-06-03,231,45-49,0.0,96403,263.0,Paraná,0.27
2021-06-04,220,45-49,0.0,96623,263.0,Paraná,0.27
2021-06-05,187,45-49,0.0,96810,263.0,Paraná,0.27
2021-06-06,57,45-49,0.0,96867,263.0,Paraná,0.27
2020-03-22,1,5-9,0.0,1,0.0,Paraná,0.0
2020-03-23,0,5-9,0.0,1,0.0,Paraná,0.0
2020-03-24,0,5-9,0.0,1,0.0,Paraná,0.0
2020-03-25,0,5-9,0.0,1,0.0,Paraná,0.0
2020-03-26,0,5-9,0.0,1,0.0,Paraná,0.0
2020-03-27,0,5-9,0.0,1,0.0,Paraná,0.0
2020-03-28,0,5-9,0.0,1,0.0,Paraná,0.0
2020-03-29,0,5-9,0.0,1,0.0,Paraná,0.0
2020-03-30,0,5-9,0.0,1,0.0,Paraná,0.0
2020-03-31,0,5-9,0.0,1,0.0,Paraná,0.0
2020-04-01,1,5-9,0.0,2,0.0,Paraná,0.0
2020-04-02,0,5-9,0.0,2,0.0,Paraná,0.0
2020-04-03,0,5-9,0.0,2,0.0,Paraná,0.0
2020-04-04,0,5-9,0.0,2,0.0,Paraná,0.0
2020-04-05,0,5-9,0.0,2,0.0,Paraná,0.0
2020-04-06,0,5-9,0.0,2,0.0,Paraná,0.0
2020-04-07,1,5-9,0.0,3,0.0,Paraná,0.0
2020-04-08,1,5-9,0.0,4,0.0,Paraná,0.0
2020-04-09,0,5-9,0.0,4,0.0,Paraná,0.0
2020-04-10,0,5-9,0.0,4,0.0,Paraná,0.0
2020-04-11,0,5-9,0.0,4,0.0,Paraná,0.0
2020-04-12,0,5-9,0.0,4,0.0,Paraná,0.0
2020-04-13,0,5-9,0.0,4,0.0,Paraná,0.0
2020-04-14,0,5-9,0.0,4,0.0,Paraná,0.0
2020-04-15,1,5-9,0.0,5,0.0,Paraná,0.0
2020-04-16,0,5-9,0.0,5,0.0,Paraná,0.0
2020-04-17,0,5-9,0.0,5,0.0,Paraná,0.0
2020-04-18,0,5-9,0.0,5,0.0,Paraná,0.0
2020-04-19,0,5-9,0.0,5,0.0,Paraná,0.0
2020-04-20,0,5-9,0.0,5,0.0,Paraná,0.0
2020-04-21,1,5-9,0.0,6,0.0,Paraná,0.0
2020-04-22,3,5-9,0.0,9,0.0,Paraná,0.0
2020-04-23,1,5-9,0.0,10,0.0,Paraná,0.0
2020-04-24,1,5-9,0.0,11,0.0,Paraná,0.0
2020-04-25,1,5-9,0.0,12,0.0,Paraná,0.0
2020-04-26,0,5-9,0.0,12,0.0,Paraná,0.0
2020-04-27,0,5-9,0.0,12,0.0,Paraná,0.0
2020-04-28,2,5-9,0.0,14,0.0,Paraná,0.0
2020-04-29,1,5-9,0.0,15,0.0,Paraná,0.0
2020-04-30,0,5-9,0.0,15,0.0,Paraná,0.0
2020-05-01,1,5-9,0.0,16,0.0,Paraná,0.0
2020-05-02,3,5-9,0.0,19,0.0,Paraná,0.0
2020-05-03,0,5-9,0.0,19,0.0,Paraná,0.0
2020-05-04,1,5-9,0.0,20,0.0,Paraná,0.0
2020-05-05,3,5-9,0.0,23,0.0,Paraná,0.0
2020-05-06,0,5-9,0.0,23,0.0,Paraná,0.0
2020-05-07,3,5-9,0.0,26,0.0,Paraná,0.0
2020-05-08,0,5-9,0.0,26,0.0,Paraná,0.0
2020-05-09,0,5-9,0.0,26,0.0,Paraná,0.0
2020-05-10,1,5-9,0.0,27,0.0,Paraná,0.0
2020-05-11,3,5-9,0.0,30,0.0,Paraná,0.0
2020-05-12,1,5-9,1.0,31,1.0,Paraná,3.23
2020-05-13,1,5-9,0.0,32,1.0,Paraná,3.12
2020-05-14,1,5-9,0.0,33,1.0,Paraná,3.03
2020-05-15,3,5-9,0.0,36,1.0,Paraná,2.78
2020-05-16,3,5-9,0.0,39,1.0,Paraná,2.56
2020-05-17,1,5-9,0.0,40,1.0,Paraná,2.5
2020-05-18,2,5-9,0.0,42,1.0,Paraná,2.38
2020-05-19,5,5-9,0.0,47,1.0,Paraná,2.13
2020-05-20,3,5-9,0.0,50,1.0,Paraná,2.0
2020-05-21,8,5-9,0.0,58,1.0,Paraná,1.72
2020-05-22,6,5-9,0.0,64,1.0,Paraná,1.56
2020-05-23,3,5-9,0.0,67,1.0,Paraná,1.49
2020-05-24,1,5-9,0.0,68,1.0,Paraná,1.47
2020-05-25,3,5-9,0.0,71,1.0,Paraná,1.41
2020-05-26,1,5-9,0.0,72,1.0,Paraná,1.39
2020-05-27,2,5-9,0.0,74,1.0,Paraná,1.35
2020-05-28,3,5-9,0.0,77,1.0,Paraná,1.3
2020-05-29,2,5-9,0.0,79,1.0,Paraná,1.27
2020-05-30,6,5-9,0.0,85,1.0,Paraná,1.18
2020-05-31,2,5-9,0.0,87,1.0,Paraná,1.15
2020-06-01,3,5-9,0.0,90,1.0,Paraná,1.11
2020-06-02,3,5-9,0.0,93,1.0,Paraná,1.08
2020-06-03,10,5-9,0.0,103,1.0,Paraná,0.97
2020-06-04,3,5-9,0.0,106,1.0,Paraná,0.94
2020-06-05,5,5-9,0.0,111,1.0,Paraná,0.9
2020-06-06,1,5-9,0.0,112,1.0,Paraná,0.89
2020-06-07,3,5-9,0.0,115,1.0,Paraná,0.87
2020-06-08,5,5-9,0.0,120,1.0,Paraná,0.83
2020-06-09,8,5-9,0.0,128,1.0,Paraná,0.78
2020-06-10,13,5-9,0.0,141,1.0,Paraná,0.71
2020-06-11,3,5-9,0.0,144,1.0,Paraná,0.69
2020-06-12,1,5-9,0.0,145,1.0,Paraná,0.69
2020-06-13,4,5-9,0.0,149,1.0,Paraná,0.67
2020-06-14,7,5-9,0.0,156,1.0,Paraná,0.64
2020-06-15,13,5-9,0.0,169,1.0,Paraná,0.59
2020-06-16,9,5-9,0.0,178,1.0,Paraná,0.56
2020-06-17,14,5-9,0.0,192,1.0,Paraná,0.52
2020-06-18,16,5-9,0.0,208,1.0,Paraná,0.48
2020-06-19,19,5-9,0.0,227,1.0,Paraná,0.44
2020-06-20,17,5-9,0.0,244,1.0,Paraná,0.41
2020-06-21,8,5-9,0.0,252,1.0,Paraná,0.4
2020-06-22,6,5-9,0.0,258,1.0,Paraná,0.39
2020-06-23,20,5-9,0.0,278,1.0,Paraná,0.36
2020-06-24,10,5-9,0.0,288,1.0,Paraná,0.35
2020-06-25,22,5-9,0.0,310,1.0,Paraná,0.32
2020-06-26,19,5-9,0.0,329,1.0,Paraná,0.3
2020-06-27,14,5-9,0.0,343,1.0,Paraná,0.29
2020-06-28,5,5-9,0.0,348,1.0,Paraná,0.29
2020-06-29,27,5-9,0.0,375,1.0,Paraná,0.27
2020-06-30,24,5-9,0.0,399,1.0,Paraná,0.25
2020-07-01,28,5-9,0.0,427,1.0,Paraná,0.23
2020-07-02,34,5-9,0.0,461,1.0,Paraná,0.22
2020-07-03,39,5-9,0.0,500,1.0,Paraná,0.2
2020-07-04,11,5-9,0.0,511,1.0,Paraná,0.2
2020-07-05,14,5-9,0.0,525,1.0,Paraná,0.19
2020-07-06,29,5-9,0.0,554,1.0,Paraná,0.18
2020-07-07,27,5-9,0.0,581,1.0,Paraná,0.17
2020-07-08,28,5-9,0.0,609,1.0,Paraná,0.16
2020-07-09,25,5-9,0.0,634,1.0,Paraná,0.16
2020-07-10,24,5-9,0.0,658,1.0,Paraná,0.15
2020-07-11,33,5-9,0.0,691,1.0,Paraná,0.14
2020-07-12,14,5-9,0.0,705,1.0,Paraná,0.14
2020-07-13,24,5-9,0.0,729,1.0,Paraná,0.14
2020-07-14,30,5-9,0.0,759,1.0,Paraná,0.13
2020-07-15,40,5-9,0.0,799,1.0,Paraná,0.13
2020-07-16,43,5-9,0.0,842,1.0,Paraná,0.12
2020-07-17,45,5-9,0.0,887,1.0,Paraná,0.11
2020-07-18,17,5-9,0.0,904,1.0,Paraná,0.11
2020-07-19,29,5-9,0.0,933,1.0,Paraná,0.11
2020-07-20,38,5-9,0.0,971,1.0,Paraná,0.1
2020-07-21,29,5-9,0.0,1000,1.0,Paraná,0.1
2020-07-22,37,5-9,0.0,1037,1.0,Paraná,0.1
2020-07-23,50,5-9,0.0,1087,1.0,Paraná,0.09
2020-07-24,28,5-9,0.0,1115,1.0,Paraná,0.09
2020-07-25,32,5-9,0.0,1147,1.0,Paraná,0.09
2020-07-26,11,5-9,0.0,1158,1.0,Paraná,0.09
2020-07-27,32,5-9,0.0,1190,1.0,Paraná,0.08
2020-07-28,36,5-9,0.0,1226,1.0,Paraná,0.08
2020-07-29,41,5-9,0.0,1267,1.0,Paraná,0.08
2020-07-30,34,5-9,0.0,1301,1.0,Paraná,0.08
2020-07-31,33,5-9,0.0,1334,1.0,Paraná,0.07
2020-08-01,29,5-9,0.0,1363,1.0,Paraná,0.07
2020-08-02,24,5-9,0.0,1387,1.0,Paraná,0.07
2020-08-03,41,5-9,0.0,1428,1.0,Paraná,0.07
2020-08-04,42,5-9,0.0,1470,1.0,Paraná,0.07
2020-08-05,47,5-9,0.0,1517,1.0,Paraná,0.07
2020-08-06,33,5-9,0.0,1550,1.0,Paraná,0.06
2020-08-07,44,5-9,0.0,1594,1.0,Paraná,0.06
2020-08-08,36,5-9,0.0,1630,1.0,Paraná,0.06
2020-08-09,26,5-9,0.0,1656,1.0,Paraná,0.06
2020-08-10,47,5-9,0.0,1703,1.0,Paraná,0.06
2020-08-11,33,5-9,0.0,1736,1.0,Paraná,0.06
2020-08-12,36,5-9,0.0,1772,1.0,Paraná,0.06
2020-08-13,48,5-9,0.0,1820,1.0,Paraná,0.05
2020-08-14,42,5-9,0.0,1862,1.0,Paraná,0.05
2020-08-15,20,5-9,0.0,1882,1.0,Paraná,0.05
2020-08-16,21,5-9,0.0,1903,1.0,Paraná,0.05
2020-08-17,40,5-9,0.0,1943,1.0,Paraná,0.05
2020-08-18,31,5-9,0.0,1974,1.0,Paraná,0.05
2020-08-19,34,5-9,0.0,2008,1.0,Paraná,0.05
2020-08-20,36,5-9,0.0,2044,1.0,Paraná,0.05
2020-08-21,39,5-9,0.0,2083,1.0,Paraná,0.05
2020-08-22,26,5-9,0.0,2109,1.0,Paraná,0.05
2020-08-23,22,5-9,0.0,2131,1.0,Paraná,0.05
2020-08-24,41,5-9,0.0,2172,1.0,Paraná,0.05
2020-08-25,33,5-9,0.0,2205,1.0,Paraná,0.05
2020-08-26,41,5-9,0.0,2246,1.0,Paraná,0.04
2020-08-27,31,5-9,0.0,2277,1.0,Paraná,0.04
2020-08-28,44,5-9,0.0,2321,1.0,Paraná,0.04
2020-08-29,24,5-9,0.0,2345,1.0,Paraná,0.04
2020-08-30,25,5-9,0.0,2370,1.0,Paraná,0.04
2020-08-31,38,5-9,0.0,2408,1.0,Paraná,0.04
2020-09-01,33,5-9,0.0,2441,1.0,Paraná,0.04
2020-09-02,45,5-9,0.0,2486,1.0,Paraná,0.04
2020-09-03,45,5-9,0.0,2531,1.0,Paraná,0.04
2020-09-04,31,5-9,0.0,2562,1.0,Paraná,0.04
2020-09-05,12,5-9,0.0,2574,1.0,Paraná,0.04
2020-09-06,13,5-9,0.0,2587,1.0,Paraná,0.04
2020-09-07,32,5-9,0.0,2619,1.0,Paraná,0.04
2020-09-08,20,5-9,0.0,2639,1.0,Paraná,0.04
2020-09-09,47,5-9,0.0,2686,1.0,Paraná,0.04
2020-09-10,41,5-9,0.0,2727,1.0,Paraná,0.04
2020-09-11,40,5-9,0.0,2767,1.0,Paraná,0.04
2020-09-12,19,5-9,0.0,2786,1.0,Paraná,0.04
2020-09-13,10,5-9,0.0,2796,1.0,Paraná,0.04
2020-09-14,20,5-9,0.0,2816,1.0,Paraná,0.04
2020-09-15,38,5-9,0.0,2854,1.0,Paraná,0.04
2020-09-16,35,5-9,0.0,2889,1.0,Paraná,0.03
2020-09-17,50,5-9,0.0,2939,1.0,Paraná,0.03
2020-09-18,29,5-9,0.0,2968,1.0,Paraná,0.03
2020-09-19,13,5-9,0.0,2981,1.0,Paraná,0.03
2020-09-20,11,5-9,0.0,2992,1.0,Paraná,0.03
2020-09-21,22,5-9,0.0,3014,1.0,Paraná,0.03
2020-09-22,34,5-9,0.0,3048,1.0,Paraná,0.03
2020-09-23,29,5-9,0.0,3077,1.0,Paraná,0.03
2020-09-24,39,5-9,0.0,3116,1.0,Paraná,0.03
2020-09-25,25,5-9,0.0,3141,1.0,Paraná,0.03
2020-09-26,19,5-9,0.0,3160,1.0,Paraná,0.03
2020-09-27,11,5-9,0.0,3171,1.0,Paraná,0.03
2020-09-28,29,5-9,0.0,3200,1.0,Paraná,0.03
2020-09-29,28,5-9,0.0,3228,1.0,Paraná,0.03
2020-09-30,52,5-9,0.0,3280,1.0,Paraná,0.03
2020-10-01,28,5-9,0.0,3308,1.0,Paraná,0.03
2020-10-02,28,5-9,0.0,3336,1.0,Paraná,0.03
2020-10-03,29,5-9,0.0,3365,1.0,Paraná,0.03
