date,vacinas_parcialNovas,localidade,vacinas_completasNovas,vacinas_parcialAcumulados,vacinas_completasAcumulados,vacinas_parcialNovas_100k,vacinas_parcialAcumulados_100k,vacinas_completasNovas_100k,vacinas_completasAcumulados_100k,codigo
2021-10-13,0.0,Santa Lúcia,42.0,0.0,42.0,0.0,0.0,1107.3,1107.3,4123824
2021-10-14,0.0,Santa Lúcia,8.0,0.0,50.0,0.0,0.0,210.91,1318.22,4123824
2021-08-11,1.0,Santa Maria do Oeste,0.0,1.0,0.0,10.63,10.63,0.0,0.0,4123857
2021-08-12,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-13,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-14,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-15,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-16,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-17,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-18,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-19,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-20,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-21,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-22,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-23,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-24,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-25,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-26,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-27,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-28,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-29,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-30,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-08-31,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-01,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-02,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-03,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-04,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-05,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-06,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-07,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-08,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-09,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-10,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-11,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-12,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-13,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-14,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-15,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-16,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-17,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-18,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-19,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-20,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-21,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-22,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-23,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-24,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-25,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-26,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-27,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-28,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-29,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-09-30,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-01,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-02,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-03,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-04,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-05,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-06,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-07,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-08,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-09,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-10,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-11,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-12,0.0,Santa Maria do Oeste,0.0,1.0,0.0,0.0,10.63,0.0,0.0,4123857
2021-10-13,6.0,Santa Maria do Oeste,0.0,7.0,0.0,63.76,74.39,0.0,0.0,4123857
2021-10-14,31.0,Santa Maria do Oeste,75.0,38.0,75.0,329.44,403.83,797.02,797.02,4123857
2021-06-09,1.0,Santa Mariana,0.0,1.0,0.0,8.6,8.6,0.0,0.0,4123907
2021-06-10,0.0,Santa Mariana,0.0,1.0,0.0,0.0,8.6,0.0,0.0,4123907
2021-06-11,0.0,Santa Mariana,0.0,1.0,0.0,0.0,8.6,0.0,0.0,4123907
2021-06-12,0.0,Santa Mariana,0.0,1.0,0.0,0.0,8.6,0.0,0.0,4123907
2021-06-13,0.0,Santa Mariana,0.0,1.0,0.0,0.0,8.6,0.0,0.0,4123907
2021-06-14,0.0,Santa Mariana,0.0,1.0,0.0,0.0,8.6,0.0,0.0,4123907
2021-06-15,0.0,Santa Mariana,0.0,1.0,0.0,0.0,8.6,0.0,0.0,4123907
2021-06-16,0.0,Santa Mariana,0.0,1.0,0.0,0.0,8.6,0.0,0.0,4123907
2021-06-17,1.0,Santa Mariana,0.0,2.0,0.0,8.6,17.21,0.0,0.0,4123907
2021-06-18,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-06-19,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-06-20,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-06-21,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-06-22,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-06-23,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-06-24,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-06-25,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-06-26,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-06-27,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-06-28,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-06-29,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-06-30,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-01,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-02,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-03,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-04,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-05,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-06,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-07,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-08,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-09,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-10,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-11,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-12,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-13,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-14,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-15,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-16,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-17,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-18,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-19,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-20,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-21,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-22,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-23,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-24,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-25,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-26,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-27,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-28,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-29,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-30,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-07-31,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-01,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-02,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-03,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-04,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-05,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-06,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-07,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-08,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-09,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-10,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-11,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-12,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-13,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-14,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-15,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-16,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-17,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-18,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-19,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-20,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-21,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-22,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-23,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-24,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-25,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-26,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-27,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-28,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-29,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-30,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-08-31,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-01,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-02,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-03,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-04,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-05,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-06,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-07,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-08,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-09,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-10,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-11,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-12,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-13,0.0,Santa Mariana,0.0,2.0,0.0,0.0,17.21,0.0,0.0,4123907
2021-09-14,0.0,Santa Mariana,1.0,2.0,1.0,0.0,17.21,8.6,8.6,4123907
2021-09-15,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-16,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-17,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-18,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-19,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-20,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-21,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-22,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-23,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-24,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-25,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-26,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-27,0.0,Santa Mariana,0.0,2.0,1.0,0.0,17.21,0.0,8.6,4123907
2021-09-28,1.0,Santa Mariana,2.0,3.0,3.0,8.6,25.81,17.21,25.81,4123907
2021-09-29,12.0,Santa Mariana,3.0,15.0,6.0,103.25,129.07,25.81,51.63,4123907
2021-09-30,6.0,Santa Mariana,7.0,21.0,13.0,51.63,180.69,60.23,111.86,4123907
2021-10-01,0.0,Santa Mariana,3.0,21.0,16.0,0.0,180.69,25.81,137.67,4123907
2021-10-02,0.0,Santa Mariana,0.0,21.0,16.0,0.0,180.69,0.0,137.67,4123907
2021-10-03,0.0,Santa Mariana,0.0,21.0,16.0,0.0,180.69,0.0,137.67,4123907
2021-10-04,0.0,Santa Mariana,0.0,21.0,16.0,0.0,180.69,0.0,137.67,4123907
2021-10-05,0.0,Santa Mariana,0.0,21.0,16.0,0.0,180.69,0.0,137.67,4123907
2021-10-06,0.0,Santa Mariana,0.0,21.0,16.0,0.0,180.69,0.0,137.67,4123907
2021-10-07,0.0,Santa Mariana,0.0,21.0,16.0,0.0,180.69,0.0,137.67,4123907
2021-10-08,0.0,Santa Mariana,0.0,21.0,16.0,0.0,180.69,0.0,137.67,4123907
2021-10-09,0.0,Santa Mariana,0.0,21.0,16.0,0.0,180.69,0.0,137.67,4123907
2021-10-10,0.0,Santa Mariana,0.0,21.0,16.0,0.0,180.69,0.0,137.67,4123907
2021-10-11,0.0,Santa Mariana,0.0,21.0,16.0,0.0,180.69,0.0,137.67,4123907
2021-10-12,0.0,Santa Mariana,0.0,21.0,16.0,0.0,180.69,0.0,137.67,4123907
2021-10-13,0.0,Santa Mariana,1.0,21.0,17.0,0.0,180.69,8.6,146.27,4123907
2021-10-14,0.0,Santa Mariana,0.0,21.0,17.0,0.0,180.69,0.0,146.27,4123907
2021-10-08,2.0,Santa Tereza do Oeste,0.0,2.0,0.0,19.81,19.81,0.0,0.0,4124020
2021-10-09,0.0,Santa Tereza do Oeste,0.0,2.0,0.0,0.0,19.81,0.0,0.0,4124020
2021-10-10,0.0,Santa Tereza do Oeste,0.0,2.0,0.0,0.0,19.81,0.0,0.0,4124020
2021-10-11,0.0,Santa Tereza do Oeste,0.0,2.0,0.0,0.0,19.81,0.0,0.0,4124020
2021-10-12,0.0,Santa Tereza do Oeste,0.0,2.0,0.0,0.0,19.81,0.0,0.0,4124020
2021-10-13,0.0,Santa Tereza do Oeste,0.0,2.0,0.0,0.0,19.81,0.0,0.0,4124020
2021-10-14,0.0,Santa Tereza do Oeste,0.0,2.0,0.0,0.0,19.81,0.0,0.0,4124020
2021-07-17,1.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,4.22,4.22,0.0,0.0,4124053
2021-07-18,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-19,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-20,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-21,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-22,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-23,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-24,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-25,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-26,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-27,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-28,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-29,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-30,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-07-31,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-01,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-02,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-03,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-04,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-05,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-06,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-07,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-08,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-09,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-10,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-11,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-12,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-13,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-14,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-15,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-16,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-17,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-18,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-19,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-20,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-21,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-22,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-23,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-24,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-25,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-26,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-27,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-28,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-29,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-30,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-08-31,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-09-01,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-09-02,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-09-03,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-09-04,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-09-05,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-09-06,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-09-07,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-09-08,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-09-09,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
2021-09-10,0.0,Santa Terezinha de Itaipu,0.0,1.0,0.0,0.0,4.22,0.0,0.0,4124053
