codigo,localidade,idade,perc,sexo
4103602,Cambará,80+,0.012269449866549815,m
4108106,Flórida,0-4,0.031816500184979654,m
4108106,Flórida,5-9,0.03218645948945616,m
4108106,Flórida,10-14,0.03736588975212726,m
4108106,Flórida,15-19,0.033296337402885685,m
4108106,Flórida,20-24,0.032926378098409176,m
4108106,Flórida,25-29,0.03625601183869774,m
4108106,Flórida,30-34,0.03625601183869774,m
4108106,Flórida,35-39,0.03070662227155013,m
4108106,Flórida,40-44,0.032556418793932666,m
4108106,Flórida,45-49,0.029966703662597113,m
4108106,Flórida,50-54,0.03699593044765076,m
4108106,Flórida,55-59,0.03625601183869774,m
4108106,Flórida,60-64,0.029226785053644098,m
4108106,Flórida,65-69,0.022567517573066964,m
4108106,Flórida,70-74,0.016278209396966333,m
4108106,Flórida,75-79,0.012948575656677765,m
4108106,Flórida,80+,0.01368849426563078,m
4107520,Esperança Nova,0-4,0.024524524524524523,m
4107520,Esperança Nova,5-9,0.02702702702702703,m
4107520,Esperança Nova,10-14,0.027527527527527528,m
4107520,Esperança Nova,15-19,0.02952952952952953,m
4107520,Esperança Nova,20-24,0.027527527527527528,m
4107520,Esperança Nova,25-29,0.026026026026026026,m
4107520,Esperança Nova,30-34,0.03003003003003003,m
4107520,Esperança Nova,35-39,0.03453453453453453,m
4107520,Esperança Nova,40-44,0.035035035035035036,m
4107520,Esperança Nova,45-49,0.03903903903903904,m
4107520,Esperança Nova,50-54,0.04254254254254254,m
4107520,Esperança Nova,55-59,0.043043043043043044,m
4107520,Esperança Nova,60-64,0.03003003003003003,m
4107520,Esperança Nova,65-69,0.025025025025025027,m
4107520,Esperança Nova,70-74,0.01951951951951952,m
4107520,Esperança Nova,75-79,0.017517517517517518,m
4107520,Esperança Nova,80+,0.026026026026026026,m
4126405,Sertaneja,0-4,0.02608540289440772,m
4126405,Sertaneja,5-9,0.027693407182419152,m
4126405,Sertaneja,10-14,0.028944077184205823,m
4126405,Sertaneja,15-19,0.025906735751295335,m
4126405,Sertaneja,20-24,0.027514740039306772,m
4126405,Sertaneja,25-29,0.0330534214757906,m
4126405,Sertaneja,30-34,0.032338752903341074,m
4126405,Sertaneja,35-39,0.030194747185992497,m
4126405,Sertaneja,40-44,0.03162408433089155,m
4126405,Sertaneja,45-49,0.03626943005181347,m
4126405,Sertaneja,50-54,0.038770770055386816,m
4126405,Sertaneja,55-59,0.0350187600500268,m
4126405,Sertaneja,60-64,0.031981418617116314,m
4126405,Sertaneja,65-69,0.031088082901554404,m
4126405,Sertaneja,70-74,0.022690727175272467,m
4126405,Sertaneja,75-79,0.01214936573164195,m
4126405,Sertaneja,80+,0.01411470430587815,m
4121406,Realeza,0-4,0.0314918121288465,m
4121406,Realeza,5-9,0.0321516405734509,m
4121406,Realeza,10-14,0.03023213964369264,m
4121406,Realeza,15-19,0.029332373582868453,m
4121406,Realeza,20-24,0.03395117269509927,m
4121406,Realeza,25-29,0.04078939475736309,m
4121406,Realeza,30-34,0.03856997180733009,m
4121406,Realeza,35-39,0.03785015895867075,m
4121406,Realeza,40-44,0.0335912662707696,m
4121406,Realeza,45-49,0.030412092855857477,m
4121406,Realeza,50-54,0.033471297462659706,m
4121406,Realeza,55-59,0.031131905704516825,m
4121406,Realeza,60-64,0.025973246955791493,m
4121406,Realeza,65-69,0.021774338671945295,m
4121406,Realeza,70-74,0.016435726711055126,m
4121406,Realeza,75-79,0.0104972707096155,m
4121406,Realeza,80+,0.010677223921780337,m
4120333,Prado Ferreira,0-4,0.03373173970783533,m
4120333,Prado Ferreira,5-9,0.035856573705179286,m
4120333,Prado Ferreira,10-14,0.03851261620185923,m
4120333,Prado Ferreira,15-19,0.03187250996015936,m
4120333,Prado Ferreira,20-24,0.03399734395750332,m
4120333,Prado Ferreira,25-29,0.03851261620185923,m
4120333,Prado Ferreira,30-34,0.039309428950863215,m
4120333,Prado Ferreira,35-39,0.03266932270916335,m
4120333,Prado Ferreira,40-44,0.034528552456839307,m
4120333,Prado Ferreira,45-49,0.034794156706507304,m
4120333,Prado Ferreira,50-54,0.03187250996015936,m
4120333,Prado Ferreira,55-59,0.031075697211155377,m
4120333,Prado Ferreira,60-64,0.025232403718459494,m
4120333,Prado Ferreira,65-69,0.021248339973439574,m
4120333,Prado Ferreira,70-74,0.018061088977423638,m
4120333,Prado Ferreira,75-79,0.014873837981407702,m
4120333,Prado Ferreira,80+,0.021248339973439574,m
4122156,Rio Bonito do Iguaçu,0-4,0.042759892213870374,m
4122156,Rio Bonito do Iguaçu,5-9,0.039427031626719615,m
4122156,Rio Bonito do Iguaçu,10-14,0.03091760034037725,m
4122156,Rio Bonito do Iguaçu,15-19,0.03035030492128776,m
4122156,Rio Bonito do Iguaçu,20-24,0.034746844419231315,m
4122156,Rio Bonito do Iguaçu,25-29,0.03836335271592682,m
4122156,Rio Bonito do Iguaçu,30-34,0.03035030492128776,m
4122156,Rio Bonito do Iguaçu,35-39,0.02822294709970217,m
4122156,Rio Bonito do Iguaçu,40-44,0.029924833356970642,m
4122156,Rio Bonito do Iguaçu,45-49,0.03410863707275564,m
4122156,Rio Bonito do Iguaçu,50-54,0.03566869947525174,m
4122156,Rio Bonito do Iguaçu,55-59,0.0327613104524181,m
4122156,Rio Bonito do Iguaçu,60-64,0.024251879166075734,m
4122156,Rio Bonito do Iguaçu,65-69,0.020422635087221672,m
4122156,Rio Bonito do Iguaçu,70-74,0.017231598354843284,m
4122156,Rio Bonito do Iguaçu,75-79,0.010069493688838463,m
4122156,Rio Bonito do Iguaçu,80+,0.0187207488299532,m
4120358,Pranchita,0-4,0.02723463687150838,m
4120358,Pranchita,5-9,0.027932960893854747,m
4120358,Pranchita,10-14,0.026885474860335195,m
4120358,Pranchita,15-19,0.028282122905027934,m
4120358,Pranchita,20-24,0.03125,m
4120358,Pranchita,25-29,0.03439245810055866,m
4120358,Pranchita,30-34,0.03928072625698324,m
4120358,Pranchita,35-39,0.0335195530726257,m
4120358,Pranchita,40-44,0.032297486033519555,m
4120358,Pranchita,45-49,0.0356145251396648,m
4120358,Pranchita,50-54,0.038931564245810055,m
4120358,Pranchita,55-59,0.03509078212290503,m
4120358,Pranchita,60-64,0.031075418994413406,m
4120358,Pranchita,65-69,0.024615921787709497,m
4120358,Pranchita,70-74,0.018505586592178772,m
4120358,Pranchita,75-79,0.011871508379888268,m
4120358,Pranchita,80+,0.01606145251396648,m
4102802,Bela Vista do Paraíso,0-4,0.030018036588508115,m
4102802,Bela Vista do Paraíso,5-9,0.03021128575109508,m
4102802,Bela Vista do Paraíso,10-14,0.028085544962638494,m
4102802,Bela Vista do Paraíso,15-19,0.02924503993816027,m
4102802,Bela Vista do Paraíso,20-24,0.03259469208966761,m
4102802,Bela Vista do Paraíso,25-29,0.03568667869105901,m
4102802,Bela Vista do Paraíso,30-34,0.035751095078587994,m
4102802,Bela Vista do Paraíso,35-39,0.03478484926565318,m
4102802,Bela Vista do Paraíso,40-44,0.03356093790260242,m
4102802,Bela Vista do Paraíso,45-49,0.03040453491368204,m
4102802,Bela Vista do Paraíso,50-54,0.0311131151765009,m
4102802,Bela Vista do Paraíso,55-59,0.03227261015202267,m
4102802,Bela Vista do Paraíso,60-64,0.030275702138624065,m
4102802,Bela Vista do Paraíso,65-69,0.022030404534913683,m
4102802,Bela Vista do Paraíso,70-74,0.01868075238340634,m
4102802,Bela Vista do Paraíso,75-79,0.013527441381087349,m
4102802,Bela Vista do Paraíso,80+,0.01249677918062355,m
4111209,Itapejara d'Oeste,0-4,0.032260746653363266,m
4111209,Itapejara d'Oeste,5-9,0.03317535545023697,m
4111209,Itapejara d'Oeste,10-14,0.031512430365012056,m
4111209,Itapejara d'Oeste,15-19,0.030764114076660846,m
4111209,Itapejara d'Oeste,20-24,0.035586596823813085,m
4111209,Itapejara d'Oeste,25-29,0.040076494553920344,m
4111209,Itapejara d'Oeste,30-34,0.03949447077409163,m
4111209,Itapejara d'Oeste,35-39,0.03766525318034423,m
4111209,Itapejara d'Oeste,40-44,0.034089964247110666,m
4111209,Itapejara d'Oeste,45-49,0.03234389290762451,m
4111209,Itapejara d'Oeste,50-54,0.03176186912779579,m
4111209,Itapejara d'Oeste,55-59,0.031512430365012056,m
4111209,Itapejara d'Oeste,60-64,0.025359607549679888,m
4111209,Itapejara d'Oeste,65-69,0.021950611124968822,m
4111209,Itapejara d'Oeste,70-74,0.016878689615032843,m
4111209,Itapejara d'Oeste,75-79,0.010476428036916938,m
4111209,Itapejara d'Oeste,80+,0.012555084393448076,m
4126900,Tapira,0-4,0.029878777531159296,m
4126900,Tapira,5-9,0.03073245688919242,m
4126900,Tapira,10-14,0.029195834044732798,m
4126900,Tapira,15-19,0.028342154686699674,m
4126900,Tapira,20-24,0.030561721017585794,m
4126900,Tapira,25-29,0.03670821239542428,m
4126900,Tapira,30-34,0.0396107222127369,m
4126900,Tapira,35-39,0.03551306129417791,m
4126900,Tapira,40-44,0.03346423083489841,m
4126900,Tapira,45-49,0.03380570257811166,m
4126900,Tapira,50-54,0.036878948267030906,m
4126900,Tapira,55-59,0.03483011780775141,m
4126900,Tapira,60-64,0.02970804165955267,m
4126900,Tapira,65-69,0.023732286153320813,m
4126900,Tapira,70-74,0.0187809458767287,m
4126900,Tapira,75-79,0.014341813214956462,m
4126900,Tapira,80+,0.02065904046440157,m
4110953,Itaipulândia,0-4,0.032791642484039464,m
4110953,Itaipulândia,5-9,0.03327529502805185,m
4110953,Itaipulândia,10-14,0.032985103501644415,m
4110953,Itaipulândia,15-19,0.03327529502805185,m
4110953,Itaipulândia,20-24,0.037821628941768236,m
4110953,Itaipulândia,25-29,0.03791835945057071,m
4110953,Itaipulândia,30-34,0.03588701876571871,m
4110953,Itaipulândia,35-39,0.03366221706326175,m
4110953,Itaipulândia,40-44,0.032985103501644415,m
4110953,Itaipulândia,45-49,0.03201779841361965,m
4110953,Itaipulândia,50-54,0.03163087637840975,m
4110953,Itaipulândia,55-59,0.03366221706326175,m
4110953,Itaipulândia,60-64,0.025343393306248792,m
4110953,Itaipulândia,65-69,0.019539562778100213,m
4110953,Itaipulândia,70-74,0.016347455987618494,m
4110953,Itaipulândia,75-79,0.00889920680982782,m
4110953,Itaipulândia,80+,0.007351518668988199,m
4103107,Bocaiúva do Sul,0-4,0.046660298331986184,m
4103107,Bocaiúva do Sul,5-9,0.04357410537144537,m
4103107,Bocaiúva do Sul,10-14,0.03622602689396723,m
4103107,Bocaiúva do Sul,15-19,0.035417738261444634,m
4103107,Bocaiúva do Sul,20-24,0.042839297523697556,m
4103107,Bocaiúva do Sul,25-29,0.04159012418252627,m
4103107,Bocaiúva do Sul,30-34,0.035197295907120285,m
4103107,Bocaiúva do Sul,35-39,0.035564699830994195,m
4103107,Bocaiúva do Sul,40-44,0.03402160335072379,m
4103107,Bocaiúva do Sul,45-49,0.03152325666838122,m
4103107,Bocaiúva do Sul,50-54,0.02733485193621868,m
4103107,Bocaiúva do Sul,55-59,0.02373429348225439,m
4103107,Bocaiúva do Sul,60-64,0.01947240796531707,m
4103107,Bocaiúva do Sul,65-69,0.01366742596810934,m
4103107,Bocaiúva do Sul,70-74,0.011463002424865898,m
4103107,Bocaiúva do Sul,75-79,0.008597251818649423,m
4103107,Bocaiúva do Sul,80+,0.007421559262252921,m
4116059,Missal,0-4,0.02871122599704579,m
4116059,Missal,5-9,0.030372968980797638,m
4116059,Missal,10-14,0.029265140324963072,m
4116059,Missal,15-19,0.027695716395864108,m
4116059,Missal,20-24,0.029449778434268832,m
4116059,Missal,25-29,0.03646602658788774,m
4116059,Missal,30-34,0.03351181683899557,m
4116059,Missal,35-39,0.03111152141802068,m
4116059,Missal,40-44,0.0319423929098966,m
4116059,Missal,45-49,0.03692762186115214,m
4116059,Missal,50-54,0.04154357459379616,m
4116059,Missal,55-59,0.03655834564254062,m
4116059,Missal,60-64,0.03129615952732644,m
4116059,Missal,65-69,0.025387740029542097,m
4116059,Missal,70-74,0.02132570162481536,m
4116059,Missal,75-79,0.014401772525849335,m
4116059,Missal,80+,0.009878138847858198,m
4117255,Nova Prata do Iguaçu,0-4,0.031326897596062844,m
4117255,Nova Prata do Iguaçu,5-9,0.032462615937914066,m
4117255,Nova Prata do Iguaçu,10-14,0.03198939996214272,m
4117255,Nova Prata do Iguaçu,15-19,0.03255725913306833,m
4117255,Nova Prata do Iguaçu,20-24,0.03577512776831346,m
4117255,Nova Prata do Iguaçu,25-29,0.040128714745409806,m
4117255,Nova Prata do Iguaçu,30-34,0.04069657391633542,m
4117255,Nova Prata do Iguaçu,35-39,0.03501798220707931,m
4117255,Nova Prata do Iguaçu,40-44,0.033692977474919554,m
4117255,Nova Prata do Iguaçu,45-49,0.03539655498769639,m
4117255,Nova Prata do Iguaçu,50-54,0.03501798220707931,m
4117255,Nova Prata do Iguaçu,55-59,0.031137611205754305,m
4117255,Nova Prata do Iguaçu,60-64,0.025837592277115275,m
4117255,Nova Prata do Iguaçu,65-69,0.018076850274465265,m
4117255,Nova Prata do Iguaçu,70-74,0.015710770395608555,m
4117255,Nova Prata do Iguaçu,75-79,0.011641113003975015,m
4117255,Nova Prata do Iguaçu,80+,0.012682188150671967,m
4123501,Santa Helena,0-4,0.030517305545217716,m
4123501,Santa Helena,5-9,0.03148492742835876,m
4123501,Santa Helena,10-14,0.030405656866393748,m
4123501,Santa Helena,15-19,0.029884629698548566,m
4123501,Santa Helena,20-24,0.03442500930405657,m
4123501,Santa Helena,25-29,0.03930033494603647,m
4123501,Santa Helena,30-34,0.03449944175660588,m
4123501,Santa Helena,35-39,0.034908820245627095,m
4123501,Santa Helena,40-44,0.03390398213621139,m
4123501,Santa Helena,45-49,0.0336434685522888,m
4123501,Santa Helena,50-54,0.03405284704131001,m
4123501,Santa Helena,55-59,0.03159657610718273,m
4123501,Santa Helena,60-64,0.025381466319315222,m
4123501,Santa Helena,65-69,0.02110160029772981,m
4123501,Santa Helena,70-74,0.016524004465947154,m
4123501,Santa Helena,75-79,0.011537030145143283,m
4123501,Santa Helena,80+,0.012839598064756234,m
4121109,Quinta do Sol,0-4,0.03198653198653199,m
4121109,Quinta do Sol,5-9,0.03303872053872054,m
4121109,Quinta do Sol,10-14,0.030934343434343436,m
4121109,Quinta do Sol,15-19,0.02925084175084175,m
4121109,Quinta do Sol,20-24,0.034511784511784514,m
4121109,Quinta do Sol,25-29,0.03851010101010101,m
4121109,Quinta do Sol,30-34,0.03514309764309764,m
4121109,Quinta do Sol,35-39,0.03409090909090909,m
4121109,Quinta do Sol,40-44,0.03345959595959596,m
4121109,Quinta do Sol,45-49,0.029461279461279462,m
4121109,Quinta do Sol,50-54,0.036616161616161616,m
4121109,Quinta do Sol,55-59,0.03598484848484849,m
4121109,Quinta do Sol,60-64,0.02441077441077441,m
4121109,Quinta do Sol,65-69,0.01914983164983165,m
4121109,Quinta do Sol,70-74,0.015993265993265993,m
4121109,Quinta do Sol,75-79,0.013257575757575758,m
4121109,Quinta do Sol,80+,0.01494107744107744,m
4128633,Doutor Ulysses,0-4,0.04336734693877551,m
4128633,Doutor Ulysses,5-9,0.0413265306122449,m
4128633,Doutor Ulysses,10-14,0.03231292517006803,m
4128633,Doutor Ulysses,15-19,0.0358843537414966,m
4128633,Doutor Ulysses,20-24,0.03860544217687075,m
4128633,Doutor Ulysses,25-29,0.047619047619047616,m
4128633,Doutor Ulysses,30-34,0.037244897959183676,m
4128633,Doutor Ulysses,35-39,0.0336734693877551,m
4128633,Doutor Ulysses,40-44,0.03605442176870748,m
4128633,Doutor Ulysses,45-49,0.03605442176870748,m
4128633,Doutor Ulysses,50-54,0.03163265306122449,m
4128633,Doutor Ulysses,55-59,0.030272108843537416,m
4128633,Doutor Ulysses,60-64,0.021258503401360544,m
4128633,Doutor Ulysses,65-69,0.015646258503401362,m
4128633,Doutor Ulysses,70-74,0.01292517006802721,m
4128633,Doutor Ulysses,75-79,0.00935374149659864,m
4128633,Doutor Ulysses,80+,0.01207482993197279,m
4112702,Jataizinho,0-4,0.03781546055250378,m
4112702,Jataizinho,5-9,0.03662128811400366,m
4112702,Jataizinho,10-14,0.03351643977390335,m
4112702,Jataizinho,15-19,0.03678051110580368,m
4112702,Jataizinho,20-24,0.04306981928190431,m
4112702,Jataizinho,25-29,0.04076108590080407,m
4112702,Jataizinho,30-34,0.03518828118780352,m
4112702,Jataizinho,35-39,0.03367566276570337,m
4112702,Jataizinho,40-44,0.03152615237640315,m
4112702,Jataizinho,45-49,0.03049120292970305,m
4112702,Jataizinho,50-54,0.03041159143380304,m
4112702,Jataizinho,55-59,0.02850091553220285,m
4112702,Jataizinho,60-64,0.023644614282302363,m
4112702,Jataizinho,65-69,0.01958442799140196,m
4112702,Jataizinho,70-74,0.014330069262001434,m
4112702,Jataizinho,75-79,0.009075710532600907,m
4112702,Jataizinho,80+,0.007085423135100709,m
4114203,Mandaguari,0-4,0.02883838655824223,m
4114203,Mandaguari,5-9,0.02945769831439496,m
4114203,Mandaguari,10-14,0.029349991922020573,m
4114203,Mandaguari,15-19,0.03072324842479401,m
4114203,Mandaguari,20-24,0.03678173299585331,m
4114203,Mandaguari,25-29,0.037616457536754806,m
4114203,Mandaguari,30-34,0.03694329258441489,m
4114203,Mandaguari,35-39,0.03570466907210943,m
4114203,Mandaguari,40-44,0.034950724325488715,m
4114203,Mandaguari,45-49,0.03258118369325219,m
4114203,Mandaguari,50-54,0.033712100813183266,m
4114203,Mandaguari,55-59,0.03142333997522753,m
4114203,Mandaguari,60-64,0.027599763045936778,m
4114203,Mandaguari,65-69,0.02191825084818784,m
4114203,Mandaguari,70-74,0.017448435564650762,m
4114203,Mandaguari,75-79,0.012170822338305779,m
4114203,Mandaguari,80+,0.012655501103990522,m
4105805,Colombo,0-4,0.04111078010644037,m
4105805,Colombo,5-9,0.03912206826031996,m
4105805,Colombo,10-14,0.03636846724261479,m
4105805,Colombo,15-19,0.03981851997971031,m
4105805,Colombo,20-24,0.04604230239692112,m
4105805,Colombo,25-29,0.04287807666604939,m
4105805,Colombo,30-34,0.03867521195481518,m
4105805,Colombo,35-39,0.03716153654157374,m
4105805,Colombo,40-44,0.03529762240239612,m
4105805,Colombo,45-49,0.032467532467532464,m
4105805,Colombo,50-54,0.028075458329643078,m
4105805,Colombo,55-59,0.02299900966980942,m
4105805,Colombo,60-64,0.01838552024540865,m
4105805,Colombo,65-69,0.013429843560035749,m
4105805,Colombo,70-74,0.008836482798045104,m
4105805,Colombo,75-79,0.0054588932456260415,m
4105805,Colombo,80+,0.004323636685694962,m
4109401,Guarapuava,0-4,0.03817195954936574,m
4109401,Guarapuava,5-9,0.03686906768384636,m
4109401,Guarapuava,10-14,0.03476226381619799,m
4109401,Guarapuava,15-19,0.0371684556018806,m
4109401,Guarapuava,20-24,0.04267941098199237,m
4109401,Guarapuava,25-29,0.04287900292734853,m
4109401,Guarapuava,30-34,0.03832165350838286,m
4109401,Guarapuava,35-39,0.03530005322451876,m
4109401,Guarapuava,40-44,0.033808657855051896,m
4109401,Guarapuava,45-49,0.030864676661048522,m
4109401,Guarapuava,50-54,0.0294675330435554,m
4109401,Guarapuava,55-59,0.026179810165883083,m
4109401,Guarapuava,60-64,0.021034773352257608,m
4109401,Guarapuava,65-69,0.015856471214406104,m
4109401,Guarapuava,70-74,0.010999733877406192,m
4109401,Guarapuava,75-79,0.0070189834116916525,m
4109401,Guarapuava,80+,0.007634391909873148,m
4100301,Agudos do Sul,0-4,0.03756689995883079,m
4100301,Agudos do Sul,5-9,0.03684643886372993,m
4100301,Agudos do Sul,10-14,0.031391519143680525,m
4100301,Agudos do Sul,15-19,0.03128859613009469,m
4100301,Agudos do Sul,20-24,0.040345821325648415,m
4100301,Agudos do Sul,25-29,0.04621243310004117,m
4100301,Agudos do Sul,30-34,0.03602305475504323,m
4100301,Agudos do Sul,35-39,0.03694936187731577,m
4100301,Agudos do Sul,40-44,0.036537669822972414,m
4100301,Agudos do Sul,45-49,0.03684643886372993,m
4100301,Agudos do Sul,50-54,0.036537669822972414,m
4100301,Agudos do Sul,55-59,0.038081515026759986,m
4100301,Agudos do Sul,60-64,0.03046521202140799,m
4100301,Agudos do Sul,65-69,0.02058460271716756,m
4100301,Agudos do Sul,70-74,0.012968299711815562,m
4100301,Agudos do Sul,75-79,0.00885137916838205,m
4100301,Agudos do Sul,80+,0.004322766570605188,m
4102752,Bela Vista da Caroba,0-4,0.03162650602409638,m
4102752,Bela Vista da Caroba,5-9,0.03162650602409638,m
4102752,Bela Vista da Caroba,10-14,0.02535140562248996,m
4102752,Bela Vista da Caroba,15-19,0.02384538152610442,m
4102752,Bela Vista da Caroba,20-24,0.028363453815261043,m
4102752,Bela Vista da Caroba,25-29,0.03413654618473896,m
4102752,Bela Vista da Caroba,30-34,0.03112449799196787,m
4102752,Bela Vista da Caroba,35-39,0.03237951807228916,m
4102752,Bela Vista da Caroba,40-44,0.02886546184738956,m
4102752,Bela Vista da Caroba,45-49,0.035140562248995984,m
4102752,Bela Vista da Caroba,50-54,0.04618473895582329,m
4102752,Bela Vista da Caroba,55-59,0.043674698795180725,m
4102752,Bela Vista da Caroba,60-64,0.040411646586345384,m
4102752,Bela Vista da Caroba,65-69,0.029367469879518073,m
4102752,Bela Vista da Caroba,70-74,0.021837349397590362,m
4102752,Bela Vista da Caroba,75-79,0.011295180722891566,m
4102752,Bela Vista da Caroba,80+,0.00853413654618474,m
4113452,Lindoeste,0-4,0.031588613406795224,m
4113452,Lindoeste,5-9,0.031955922865013774,m
4113452,Lindoeste,10-14,0.027180899908172636,m
4113452,Lindoeste,15-19,0.026446280991735537,m
4113452,Lindoeste,20-24,0.02975206611570248,m
4113452,Lindoeste,25-29,0.03673094582185491,m
4113452,Lindoeste,30-34,0.031955922865013774,m
4113452,Lindoeste,35-39,0.03140495867768595,m
4113452,Lindoeste,40-44,0.03085399449035813,m
4113452,Lindoeste,45-49,0.03489439853076217,m
4113452,Lindoeste,50-54,0.03875114784205693,m
4113452,Lindoeste,55-59,0.03911845730027548,m
4113452,Lindoeste,60-64,0.0310376492194674,m
4113452,Lindoeste,65-69,0.026813590449954086,m
4113452,Lindoeste,70-74,0.022589531680440773,m
4113452,Lindoeste,75-79,0.015610651974288337,m
4113452,Lindoeste,80+,0.018365472910927456,m
4118907,Pérola,0-4,0.029036515618125824,m
4118907,Pérola,5-9,0.029036515618125824,m
4118907,Pérola,10-14,0.028684557853057634,m
4118907,Pérola,15-19,0.029212494500659922,m
4118907,Pérola,20-24,0.03088429388473383,m
4118907,Pérola,25-29,0.03440387153541575,m
4118907,Pérola,30-34,0.04205895292564892,m
4118907,Pérola,35-39,0.04390673119225693,m
4118907,Pérola,40-44,0.03792344918609767,m
4118907,Pérola,45-49,0.033875934887813465,m
4118907,Pérola,50-54,0.0322921249450066,m
4118907,Pérola,55-59,0.02718873735151782,m
4118907,Pérola,60-64,0.02710074791025077,m
4118907,Pérola,65-69,0.02199736031676199,m
4118907,Pérola,70-74,0.01671799384073911,m
4118907,Pérola,75-79,0.011702595688517378,m
4118907,Pérola,80+,0.020413550373955126,m
4102901,Bituruna,0-4,0.04556340190359226,m
4102901,Bituruna,5-9,0.04329137242861529,m
4102901,Bituruna,10-14,0.03850168867055573,m
4102901,Bituruna,15-19,0.03887012588271416,m
4102901,Bituruna,20-24,0.04169481117592877,m
4102901,Bituruna,25-29,0.04009824992324225,m
4102901,Bituruna,30-34,0.03739637703408044,m
4102901,Bituruna,35-39,0.034141848326681,m
4102901,Bituruna,40-44,0.03371200491249616,m
4102901,Bituruna,45-49,0.032422474669941664,m
4102901,Bituruna,50-54,0.030948725821307952,m
4102901,Bituruna,55-59,0.02579060485108996,m
4102901,Bituruna,60-64,0.019772797052502303,m
4102901,Bituruna,65-69,0.01786920478968376,m
4102901,Bituruna,70-74,0.012281240405280933,m
4102901,Bituruna,75-79,0.00736874424316856,m
4102901,Bituruna,80+,0.01129874117285846,m
4118402,Paranavaí,0-4,0.03127630052544185,m
4118402,Paranavaí,5-9,0.031935946136523896,m
4118402,Paranavaí,10-14,0.03167436253212929,m
4118402,Paranavaí,15-19,0.031890453335759614,m
4118402,Paranavaí,20-24,0.03526829379250734,m
4118402,Paranavaí,25-29,0.03774765143416054,m
4118402,Paranavaí,30-34,0.03763391943224985,m
4118402,Paranavaí,35-39,0.03616677660760185,m
4118402,Paranavaí,40-44,0.033266610558879056,m
4118402,Paranavaí,45-49,0.032675204148943426,m
4118402,Paranavaí,50-54,0.032959534153720174,m
4118402,Paranavaí,55-59,0.029684052498692083,m
4118402,Paranavaí,60-64,0.025293997224939153,m
4118402,Paranavaí,65-69,0.019459545526920363,m
4118402,Paranavaí,70-74,0.014455337442849669,m
4118402,Paranavaí,75-79,0.009758205763937856,m
4118402,Paranavaí,80+,0.012055592202533948,m
4117503,Paiçandu,0-4,0.03412340194248174,m
4117503,Paiçandu,5-9,0.03367440981165962,m
4117503,Paiçandu,10-14,0.033178155351277265,m
4117503,Paiçandu,15-19,0.03648651842049295,m
4117503,Paiçandu,20-24,0.041732637001677814,m
4117503,Paiçandu,25-29,0.042630621263322066,m
4117503,Paiçandu,30-34,0.039511307512347285,m
4117503,Paiçandu,35-39,0.03804617529598034,m
4117503,Paiçandu,40-44,0.03516317319280667,m
4117503,Paiçandu,45-49,0.03405250844814141,m
4117503,Paiçandu,50-54,0.03154760498144953,m
4117503,Paiçandu,55-59,0.027459413474490157,m
4117503,Paiçandu,60-64,0.02152799111468204,m
4117503,Paiçandu,65-69,0.016967176312120424,m
4117503,Paiçandu,70-74,0.012595410827799702,m
4117503,Paiçandu,75-79,0.008034596025238084,m
4117503,Paiçandu,80+,0.00975967105418626,m
4114351,Manfrinópolis,0-4,0.03667711598746082,m
4114351,Manfrinópolis,5-9,0.035736677115987464,m
4114351,Manfrinópolis,10-14,0.03385579937304075,m
4114351,Manfrinópolis,15-19,0.029153605015673982,m
4114351,Manfrinópolis,20-24,0.037304075235109715,m
4114351,Manfrinópolis,25-29,0.049529780564263326,m
4114351,Manfrinópolis,30-34,0.037304075235109715,m
4114351,Manfrinópolis,35-39,0.038871473354231974,m
4114351,Manfrinópolis,40-44,0.03605015673981191,m
4114351,Manfrinópolis,45-49,0.03636363636363636,m
4114351,Manfrinópolis,50-54,0.03322884012539185,m
4114351,Manfrinópolis,55-59,0.03793103448275862,m
4114351,Manfrinópolis,60-64,0.025391849529780564,m
4114351,Manfrinópolis,65-69,0.02225705329153605,m
4114351,Manfrinópolis,70-74,0.014733542319749215,m
4114351,Manfrinópolis,75-79,0.01598746081504702,m
4114351,Manfrinópolis,80+,0.014733542319749215,m
4108908,Guairaçá,0-4,0.03584820758962052,m
4108908,Guairaçá,5-9,0.03584820758962052,m
4108908,Guairaçá,10-14,0.03719814009299535,m
4108908,Guairaçá,15-19,0.03134843257837108,m
4108908,Guairaçá,20-24,0.03389830508474576,m
4108908,Guairaçá,25-29,0.03824808759562022,m
4108908,Guairaçá,30-34,0.037648117594120296,m
4108908,Guairaçá,35-39,0.03824808759562022,m
4108908,Guairaçá,40-44,0.035248237588120596,m
4108908,Guairaçá,45-49,0.028498575071246438,m
4108908,Guairaçá,50-54,0.02984850757462127,m
4108908,Guairaçá,55-59,0.032848357582120895,m
4108908,Guairaçá,60-64,0.025948702564871758,m
4108908,Guairaçá,65-69,0.02039898005099745,m
4108908,Guairaçá,70-74,0.014999250037498125,m
4108908,Guairaçá,75-79,0.009149542522873857,m
4108908,Guairaçá,80+,0.013499325033748313,m
4125308,São Jorge do Ivaí,0-4,0.027194066749072928,m
4125308,São Jorge do Ivaí,5-9,0.02860674554123256,m
4125308,São Jorge do Ivaí,10-14,0.02684089705103302,m
4125308,São Jorge do Ivaí,15-19,0.02684089705103302,m
